symbol,H1-2025,H2-2025,VAL,INTERSECT
EMOP,False,True,True,False
EMOT,True,True,True,True
EMP,True,True,True,True
EMPB,True,True,True,True
EMPD,False,True,True,False
EMPG,False,True,True,False
EMQQ,True,True,True,True
EMR,True,True,True,True
EMSF,True,True,True,True
EMTL,True,True,True,True
EMTY,True,True,True,True
EMX,True,False,False,False
EMXC,True,True,True,True
EMXF,True,True,True,True
ENB,True,True,True,True
ENDW,False,True,True,False
ENFR,True,True,True,True
ENFY,True,False,False,False
ENGN,True,True,True,True
ENGNW,True,True,True,True
ENGS,False,True,True,False
ENHU,False,False,True,False
ENIC,True,True,True,True
ENJ,True,True,True,True
ENLT,True,True,True,True
ENLV,True,True,True,True
ENO,True,True,True,True
ENOR,True,True,True,True
ENOV,True,True,True,True
ENPH,True,True,True,True
ENR,True,True,True,True
ENS,True,True,True,True
ENSC,True,True,True,True
ENSG,True,True,True,True
ENTA,True,True,True,True
ENTG,True,True,True,True
ENTO,True,False,False,False
ENTX,True,True,True,True
ENVA,True,True,True,True
ENVB,True,True,True,True
ENVX,True,True,True,True
ENX,True,False,False,False
ENZL,True,True,True,True
EOCT,True,True,True,True
EOD,True,True,True,True
EOG,True,True,True,True
EOI,True,True,True,True
EOLS,True,True,True,True
EONR,True,True,True,True
EONR+,True,True,True,True
EOS,True,True,True,True
EOSE,True,True,True,True
EOSEW,True,False,False,False
EOSU,False,False,True,False
EOT,True,True,True,True
EP,True,True,True,True
EP-C,True,True,True,True
EPAC,True,True,True,True
EPAI,False,False,True,False
EPAM,True,True,True,True
EPC,True,True,True,True
EPD,True,True,True,True
EPEM,False,True,True,False
EPHE,True,True,True,True
EPI,True,True,True,True
EPIN,False,True,True,False
EPIX,True,False,False,False
EPM,True,True,True,True
EPMB,False,True,True,False
EPMV,False,True,True,False
EPOL,True,True,True,True
EPOW,True,True,True,True
EPP,True,True,True,True
EPR,True,True,True,True
EPR-C,True,True,True,True
EPR-E,True,True,True,True
EPR-G,True,True,True,True
EPRF,True,True,True,True
EPRT,True,True,True,True
EPRX,True,True,True,True
EPS,True,True,True,True
EPSB,False,True,True,False
EPSM,False,True,True,False
EPSN,True,True,True,True
EPSV,False,True,True,False
EPU,True,True,True,True
EPV,True,True,True,True
EPWK,False,True,False,False
EQ,True,True,True,True
EQAL,True,True,True,True
EQBK,True,True,True,True
EQH,True,True,True,True
EQH-A,True,True,True,True
EQH-C,True,True,True,True
EQIN,True,True,True,True
EQIX,True,True,True,True
EQL,True,True,True,True
EQLT,True,True,True,True
EQNR,True,True,True,True
EQPT,False,False,True,False
EQR,True,True,True,True
EQRR,True,True,True,True
EQS,True,True,True,True
EQT,True,True,True,True
EQTY,True,True,True,True
EQV,True,False,False,False
EQV+,True,False,False,False
EQV=,True,False,False,False
EQWL,True,True,True,True
EQX,True,True,True,True
ERAS,True,True,True,True
ERC,True,True,True,True
ERET,True,True,True,True
ERH,True,True,True,True
ERIC,True,True,True,True
ERIE,True,True,True,True
ERII,True,True,True,True
ERJ,True,False,False,False
ERNA,True,True,True,True
ERNZ,True,True,False,False
ERO,True,True,True,True
ERTH,True,True,True,True
ERX,True,True,True,True
ERY,True,True,True,True
ES,True,True,True,True
ESAB,True,True,True,True
ESBA,True,True,True,True
ESBG,False,False,True,False
ESCA,True,True,True,True
ESE,True,True,True,True
ESEA,True,True,True,True
ESG,True,True,True,True
ESGD,True,True,True,True
ESGE,True,True,True,True
ESGG,True,True,True,True
ESGL,True,True,False,False
ESGLW,True,True,False,False
ESGR,True,False,False,False
ESGRO,True,False,False,False
ESGRP,True,False,False,False
ESGU,True,True,True,True
ESGV,True,True,True,True
ESHA,True,True,False,False
ESHAR,True,True,False,False
ESI,True,True,True,True
ESIM,False,False,True,False
ESIX,True,True,True,True
ESK,False,False,True,False
ESLA,True,True,True,True
ESLAW,True,True,True,True
ESLG,False,False,True,False
ESLT,True,True,True,True
ESLV,False,False,True,False
ESML,True,True,True,True
ESMV,True,True,True,True
ESN,True,True,True,True
ESNT,True,True,True,True
ESOA,True,True,True,True
ESP,True,True,True,True
ESPO,True,True,True,True
ESPR,True,True,True,True
ESQ,True,True,True,True
ESRT,True,True,True,True
ESS,True,True,True,True
ESSA,True,False,False,False
ESSC,False,False,True,False
ESTA,True,True,True,True
ESTC,True,True,True,True
ESUM,False,False,True,False
ET,True,True,True,True
ET-I,True,True,True,True
ETB,True,True,True,True
ETCO,False,False,True,False
ETD,True,True,True,True
ETEC,True,True,True,True
ETFT,False,False,True,False
ETG,True,True,True,True
ETH,True,True,True,True
ETHA,True,True,True,True
ETHD,True,True,True,True
ETHE,True,True,True,True
ETHO,True,True,True,True
ETHT,True,True,True,True
ETHU,True,True,True,True
ETHV,True,True,True,True
ETHW,True,True,True,True
ETI-,True,True,True,True
ETJ,True,True,True,True
ETN,True,True,True,True
ETNB,True,False,False,False
ETO,True,True,True,True
ETON,True,True,True,True
ETOR,False,True,True,False
ETQ,True,True,False,False
ETR,True,True,True,True
ETRL,False,False,True,False
ETS,False,False,True,False
ETSY,True,True,True,True
ETTY,False,False,True,False
ETU,True,True,True,True
ETV,True,True,True,True
ETW,True,True,True,True
ETWO,True,False,False,False
ETX,True,True,True,True
ETY,True,True,True,True
EU,True,True,True,True
EUAD,True,True,True,True
EUDA,True,True,True,True
EUDAW,True,True,True,True
EUDG,True,True,True,True
EUDV,True,True,True,True
EUFN,True,True,True,True
EUHY,False,False,True,False
EUIG,False,False,True,False
EUM,True,True,True,True
EUO,True,True,True,True
EURK,True,True,True,True
EURKR,True,True,True,True
EURKU,True,True,True,True
EURL,True,True,True,True
EUSA,True,True,True,True
EUSB,True,True,True,True
EUSM,True,False,False,False
EVAC,False,False,True,False
EVAC+,False,False,True,False
EVAC=,False,True,True,False
EVAV,True,False,False,False
EVAX,True,True,True,True
EVC,True,True,True,True
EVCM,True,True,True,True
EVER,True,True,True,True
EVEX,True,True,True,True
EVEX+,True,True,True,True
EVF,True,True,True,True
EVG,True,True,True,True
EVGN,True,True,True,True
EVGO,True,True,True,True
EVGOW,True,True,True,True
EVH,True,True,True,True
EVHY,True,True,True,True
EVI,True,True,True,True
EVIM,True,True,True,True
EVLN,True,True,True,True
EVLU,True,True,True,True
EVLV,True,True,True,True
EVLVW,True,True,True,True
EVM,True,False,False,False
EVMN,False,False,True,False
EVMO,False,False,True,False
EVMT,True,True,True,True
EVN,True,True,True,True
EVNT,True,True,True,True
EVO,True,True,True,True
EVOK,True,True,False,False
EVOX,False,False,True,False
EVOXU,False,False,True,False
EVOXW,False,False,True,False
EVR,True,True,True,True
EVRG,True,True,True,True
EVRI,True,False,False,False
EVSB,True,True,True,True
EVSD,True,True,True,True
EVSM,True,True,True,True
EVT,True,True,True,True
EVTC,True,True,True,True
EVTL,True,True,True,True
EVTR,True,True,True,True
EVTV,True,True,True,True
EVUS,True,True,True,True
EVV,True,True,True,True
EVX,True,True,True,True
EVYM,False,True,True,False
EW,True,True,True,True
EWA,True,True,True,True
EWBC,True,True,True,True
EWC,True,True,True,True
EWCZ,True,True,True,True
EWD,True,True,True,True
EWG,True,True,True,True
EWH,True,True,True,True
EWI,True,True,True,True
EWJ,True,True,True,True
EWJV,True,True,True,True
EWK,True,True,True,True
EWL,True,True,True,True
EWM,True,True,True,True
EWN,True,True,True,True
EWO,True,True,True,True
EWP,True,True,True,True
EWQ,True,True,True,True
EWS,True,True,True,True
EWT,True,True,True,True
EWTX,True,True,True,True
EWU,True,True,True,True
EWUS,True,True,True,True
EWV,True,True,True,True
EWW,True,True,True,True
EWX,True,True,True,True
EWY,True,True,True,True
EWZ,True,True,True,True
EWZS,True,True,True,True
EXAS,True,True,False,False
EXC,True,True,True,True
EXE,True,True,True,True
EXEEL,True,True,False,False
EXEEW,True,True,False,False
EXEEZ,True,True,False,False
EXEL,True,True,True,True
EXFY,True,True,True,True
EXG,True,True,True,True
EXI,True,True,True,True
EXK,True,True,True,True
EXLS,True,True,True,True
EXOD,True,True,True,True
EXOZ,False,True,True,False
EXP,True,True,True,True
EXPD,True,True,True,True
EXPE,True,True,True,True
EXPI,True,True,True,True
EXPO,True,True,True,True
EXR,True,True,True,True
EXTR,True,True,True,True
EXUS,False,True,True,False
EYE,True,True,True,True
EYEG,True,True,True,True
EYEN,True,False,False,False
EYLD,True,True,True,True
EYPT,True,True,True,True
EZA,True,True,True,True
EZBC,True,True,True,True
EZET,True,True,True,True
EZGO,True,True,True,True
EZJ,True,True,True,True
EZM,True,True,True,True
EZMO,False,False,True,False
EZPW,True,True,True,True
EZPZ,False,True,True,False
EZRA,False,False,True,False
EZRO,False,False,True,False
EZU,True,True,True,True
F,True,True,True,True
F-B,True,True,True,True
F-C,True,True,True,True
F-D,True,True,True,True
FA,True,True,True,True
FAAR,True,True,True,True
FAAS,True,False,False,False
FAASW,True,False,False,False
FAB,True,True,True,True
FACT,True,True,True,True
FACTU,True,True,True,True
FACTW,True,True,True,True
FAD,True,True,True,True
FAF,True,True,True,True
FAI,True,True,True,True
FALN,True,True,True,True
FAMI,True,True,True,True
FAN,True,True,True,True
FANG,True,True,True,True
FAPR,True,True,True,True
FARM,True,True,True,True
FARO,True,False,False,False
FARX,True,True,True,True
FAS,True,True,True,True
FAST,True,True,True,True
FAT,True,True,False,False
FATBB,True,True,False,False
FATBP,True,True,False,False
FATBW,True,False,False,False
FATE,True,True,True,True
FATN,False,True,True,False
FAUG,True,True,True,True
FAX,True,True,True,True
FAZ,True,True,True,True
FB,False,True,True,False
FBCG,True,True,True,True
FBCV,True,True,True,True
FBDC,False,True,True,False
FBGL,False,True,True,False
FBIN,True,True,True,True
FBIO,True,True,True,True
FBIOP,True,True,True,True
FBIZ,True,True,True,True
FBK,True,True,True,True
FBL,True,True,True,True
FBLA,True,True,True,True
FBLG,True,True,True,True
FBNC,True,True,True,True
FBND,True,True,True,True
FBOT,True,True,True,True
FBP,True,True,True,True
FBRT,True,True,True,True
FBRT-E,True,True,True,True
FBRX,True,True,True,True
FBT,True,True,True,True
FBTC,True,True,True,True
FBUF,True,True,True,True
FBY,True,True,True,True
FBYD,True,True,True,True
FBYDW,True,True,True,True
FBYY,False,False,True,False
FBZ,True,False,False,False
FC,True,True,True,True
FCA,True,True,True,True
FCAL,True,True,True,True
FCAP,True,True,True,True
FCBC,True,True,True,True
FCBD,True,True,True,True
FCCO,True,True,True,True
FCEF,True,True,True,True
FCEL,True,True,True,True
FCF,True,True,True,True
FCFS,True,True,True,True
FCFY,True,True,True,True
FCG,True,True,True,True
FCHL,False,True,True,False
FCLD,True,True,True,True
FCN,True,True,True,True
FCNCA,True,True,True,True
FCNCO,True,True,True,True
FCNCP,True,True,True,True
FCO,True,True,True,True
FCOM,True,True,True,True
FCOR,True,True,True,True
FCPI,True,True,True,True
FCPT,True,True,True,True
FCRS,False,False,True,False
FCRS+,False,False,True,False
FCRS=,False,False,True,False
FCRX,True,True,True,True
FCSH,True,True,True,True
FCT,True,True,True,True
FCTE,True,True,True,True
FCTR,True,True,True,True
FCUS,True,True,True,True
FCUV,True,True,True,True
FCVT,True,True,True,True
FCX,True,True,True,True
FDAT,True,True,True,True
FDBC,True,True,True,True
FDCE,True,False,False,False
FDCF,True,True,True,True
FDD,True,True,True,True
FDEC,True,True,True,True
FDEM,True,True,True,True
FDEV,True,True,True,True
FDFF,True,True,True,True
FDG,True,True,True,True
FDGR,True,False,False,False
FDHT,True,False,False,False
FDHY,True,True,True,True
FDIF,True,True,True,True
FDIG,True,True,True,True
FDIS,True,True,True,True
FDIV,True,True,True,True
FDL,True,True,True,True
FDLO,True,True,True,True
FDLS,True,True,True,True
FDM,True,True,True,True
FDMO,True,True,True,True
FDMT,True,True,True,True
FDN,True,True,True,True
FDND,True,True,True,True
FDNI,True,True,True,True
FDP,True,True,True,True
FDRR,True,True,True,True
FDRS,False,False,True,False
FDRV,True,True,True,True
FDRX,False,False,True,False
FDS,True,True,True,True
FDSB,True,True,True,True
FDT,True,True,True,True
FDTB,True,False,False,False
FDTS,True,True,True,True
FDTX,True,True,True,True
FDUS,True,True,True,True
FDV,True,True,True,True
FDVL,True,False,False,False
FDVV,True,True,True,True
FDWM,True,False,False,False
FDX,True,True,True,True
FE,True,True,True,True
FEAC,True,True,True,True
FEAM,True,True,True,True
FEAT,True,True,True,True
FEBM,False,True,True,False
FEBO,True,True,True,True
FEBP,True,True,True,True
FEBT,True,True,True,True
FEBU,False,True,True,False
FEBW,True,True,True,True
FEBZ,True,True,True,True
FEDM,True,True,True,True
FEDU,True,True,True,True
FEED,False,False,True,False
FEGE,True,True,True,True
FEIG,True,True,True,True
FEIM,True,True,True,True
FELC,True,True,True,True
FELE,True,True,True,True
FELG,True,True,True,True
FELV,True,True,True,True
FEM,True,True,True,True
FEMB,True,True,True,True
FEMD,False,False,True,False
FEMR,True,True,True,True
FEMS,True,True,True,True
FEMY,True,True,True,True
FENC,True,True,True,True
FENG,True,True,True,True
FENI,True,True,True,True
FENY,True,True,True,True
FEOE,True,True,True,True
FEP,True,True,True,True
FEPI,True,True,True,True
FER,True,True,True,True
FERA,False,True,True,False
FERAR,False,True,True,False
FERAU,False,True,True,False
FERG,True,True,True,True
FESM,True,True,True,True
FET,True,True,True,True
FETH,True,True,True,True
FEUS,True,True,True,True
FEUZ,True,True,True,True
FEX,True,True,True,True
FEZ,True,True,True,True
FF,True,True,True,True
FFA,True,True,True,True
FFAI,False,True,True,False
FFAIW,False,True,True,False
FFBC,True,True,True,True
FFC,True,True,True,True
FFDI,True,True,True,True
FFEB,True,True,True,True
FFEM,True,True,True,True
FFF,False,False,True,False
FFFZ,False,True,True,False
FFGX,True,True,True,True
FFIC,True,True,True,True
FFIN,True,True,True,True
FFIU,True,True,True,True
FFIV,True,True,True,True
FFLC,True,True,True,True
FFLG,True,True,True,True
FFLS,True,True,True,True
FFLV,True,True,True,True
FFND,True,True,True,True
FFOG,True,True,True,True
FFOX,False,True,True,False
FFSM,True,True,True,True
FFTY,True,True,True,True
FFUT,False,True,True,False
FFWM,True,True,False,False
FG,True,True,True,True
FGB,True,False,False,False
FGBI,True,True,True,True
FGBIP,True,True,True,True
FGD,True,True,True,True
FGDL,True,True,True,True
FGEN,True,True,False,False
FGF,True,False,False,False
FGFPP,True,False,False,False
FGI,True,True,True,True
FGIIU,False,False,True,False
FGIWW,True,True,True,True
FGL,True,True,True,True
FGM,True,True,True,True
FGMC,False,True,True,False
FGMCR,False,True,True,False
FGMCU,True,True,True,True
FGN,True,True,True,True
FGNX,False,False,True,False
FGNXP,False,False,True,False
FGO,False,False,True,False
FGSI,False,True,True,False
FGSM,True,True,True,True
FGSN,True,True,True,True
FGXCU,False,False,True,False
FHB,True,True,True,True
FHDG,True,True,True,True
FHEQ,True,True,True,True
FHI,True,True,True,True
FHLC,True,True,True,True
FHN,True,True,True,True
FHN-B,True,False,False,False
FHN-C,True,True,False,False
FHN-E,True,True,True,True
FHN-F,True,True,True,True
FHTX,True,True,True,True
FHYS,True,True,True,True
FI,True,False,False,False
FIAT,True,True,True,True
FIAX,True,True,True,True
FIBK,True,True,True,True
FIBR,True,False,False,False
FICO,True,True,True,True
FICS,True,True,True,True
FID,True,True,True,True
FIDI,True,True,True,True
FIDU,True,True,True,True
FIEE,False,True,True,False
FIG,False,True,True,False
FIGB,True,True,True,True
FIGG,False,False,True,False
FIGR,False,False,True,False
FIGS,True,True,True,True
FIGX,False,False,True,False
FIGXU,False,True,True,False
FIGXW,False,False,True,False
FIHL,True,True,True,True
FIIG,True,True,True,True
FILL,True,False,False,False
FINE,True,False,False,False
FINS,True,True,True,True
FINT,True,True,True,True
FINV,True,True,True,True
FINW,True,True,True,True
FINX,True,True,True,True
FIP,True,True,True,True
FIRI,True,False,False,False
FIRS,True,False,False,False
FIS,True,True,True,True
FISI,True,True,True,True
FISK,True,True,True,True
FISR,True,True,True,True
FISV,False,False,True,False
FITB,True,True,True,True
FITBI,True,True,True,True
FITBO,True,True,True,True
FITBP,True,True,True,True
FITE,True,True,True,True
FIVA,True,True,True,True
FIVE,True,True,True,True
FIVN,True,True,True,True
FIVY,True,True,True,True
FIW,True,True,True,True
FIX,True,True,True,True
FIXD,True,True,True,True
FIXP,True,True,True,True
FIXT,False,True,True,False
FIZZ,True,True,True,True
FJAN,True,True,True,True
FJET,False,False,True,False
FJP,True,True,True,True
FJUL,True,True,True,True
FJUN,True,True,True,True
FKU,True,True,True,True
FKWL,True,True,True,True
FL,True,False,False,False
FLAG,False,True,True,False
FLAO,True,True,True,True
FLAU,True,True,True,True
FLAX,True,True,True,True
FLBL,True,True,True,True
FLBR,True,True,True,True
FLC,True,True,True,True
FLCA,True,True,True,True
FLCB,True,True,True,True
FLCC,True,True,True,True
FLCE,True,True,True,True
FLCG,True,True,True,True
FLCH,True,True,True,True
FLCO,True,True,True,True
FLCV,True,True,True,True
FLD,False,True,True,False
FLDB,True,True,True,True
FLDDW,False,True,True,False
FLDR,True,True,True,True
FLDZ,True,True,True,True
FLEE,True,True,True,True
FLEU,True,True,True,True
FLEX,True,True,True,True
FLG,True,True,True,True
FLG-A,True,True,True,True
FLG-U,True,True,True,True
