kind,symbol,ex_date,old_rate,new_rate,ratio
reverse_splits,EVAX,2025-01-14,5,1,0.2
reverse_splits,EVFM,2022-05-06,15,1,0.06666666667
reverse_splits,EVFM,2023-05-18,125,1,0.008
forward_splits,EVGBC,2018-03-12,1,2,2
reverse_splits,EVGN,2024-07-25,10,1,0.1
forward_splits,EVLMC,2018-03-12,1,2,2
reverse_splits,EVLO,2023-06-30,20,1,0.05
reverse_splits,EVOGF,2021-07-22,10,1,0.1
reverse_splits,EVOH,2024-09-11,4,1,0.25
reverse_splits,EVOK,2022-05-23,12,1,0.08333333333
reverse_splits,EVOK,2024-08-01,12,1,0.08333333333
reverse_splits,EVRM,2020-11-13,10000,1,0.0001
reverse_splits,EVRRF,2020-09-17,10,1,0.1
forward_splits,EVSTC,2018-03-12,1,2,2
forward_splits,EVTCY,2021-10-20,1,4,4
reverse_splits,EVTL,2024-09-23,10,1,0.1
reverse_splits,EVTN,2020-09-10,10,1,0.1
forward_splits,EVTN,2023-01-17,1,4,4
reverse_splits,EVTV,2022-06-27,20,1,0.05
reverse_splits,EVTV,2025-08-08,10,1,0.1
forward_splits,EVX,2025-02-06,1,5,5
reverse_splits,EVXXF,2020-09-03,10,1,0.1
forward_splits,EW,2020-06-01,1,3,3
reverse_splits,EWEB,2022-12-20,3,1,0.3333333333
reverse_splits,EWLU,2021-08-05,3,1,0.3333333333
reverse_splits,EWPMF,2025-10-06,10,1,0.1
reverse_splits,EWV,2024-11-07,4,1,0.25
reverse_splits,EXDI,2021-10-28,28,1,0.03571428571
reverse_splits,EXHI,2023-10-11,10,1,0.1
reverse_splits,EXLLF,2020-09-10,5,1,0.2
forward_splits,EXLS,2023-08-02,1,5,5
forward_splits,EXPI,2021-02-16,1,2,2
forward_splits,EXPO,2018-06-08,1,2,2
reverse_splits,EXPR,2023-08-31,20,1,0.05
reverse_splits,EXPXF,2020-05-11,25.94658,1,0.03854072483
reverse_splits,EXXBF,2026-08-10,12.589839,1,0.07942913329
reverse_splits,EYEG,2019-08-30,15,1,0.06666666667
reverse_splits,EYEN,2025-02-03,80,1,0.0125
reverse_splits,EYES,2020-01-06,8,1,0.125
reverse_splits,EYES,2022-08-19,3,1,0.3333333333
reverse_splits,EYESW,2020-01-06,8,1,0.125
reverse_splits,EYPT,2020-12-09,10,1,0.1
reverse_splits,EZEN,2024-01-19,700000,1,1.428571429e-06
reverse_splits,EZFL,2023-04-27,8,1,0.125
reverse_splits,EZFL,2024-07-25,2.5,1,0.4
reverse_splits,EZGO,2024-04-12,40,1,0.025
reverse_splits,EZGO,2025-11-21,25,1,0.04
reverse_splits,EZGO,2026-05-19,150,1,0.006666666667
forward_splits,EZJ,2018-05-24,1,3,3
reverse_splits,EZRA,2026-05-18,40,1,0.025
reverse_splits,FAMI,2022-05-31,25,1,0.04
reverse_splits,FAMI,2023-09-25,8,1,0.125
reverse_splits,FAMI,2025-03-17,12,1,0.08333333333
forward_splits,FAST,2019-05-23,1,2,2
forward_splits,FAST,2025-05-22,1,2,2
reverse_splits,FATH,2023-09-29,20,1,0.05
reverse_splits,FAX,2024-09-09,6,1,0.1666666667
reverse_splits,FAZ,2019-06-28,5,1,0.2
reverse_splits,FAZ,2021-03-02,8,1,0.125
reverse_splits,FAZ,2025-09-29,10,1,0.1
reverse_splits,FBCPF,2023-04-13,10,1,0.1
reverse_splits,FBDC,2025-08-04,5,1,0.2
reverse_splits,FBIO,2023-10-10,15,1,0.06666666667
forward_splits,FBIP,2026-07-02,1,4,4
forward_splits,FBL,2024-03-13,1,5,5
reverse_splits,FBLG,2026-03-30,20,1,0.05
reverse_splits,FBRX,2024-08-28,25,1,0.04
reverse_splits,FBSE,2024-10-30,15,1,0.06666666667
reverse_splits,FBSGF,2023-01-26,5,1,0.2
forward_splits,FBYD,2024-12-10,5,6,1.2
reverse_splits,FCCI,2024-10-25,4,1,0.25
reverse_splits,FCCN,2022-12-02,10,1,0.1
reverse_splits,FCEL,2019-05-09,12,1,0.08333333333
reverse_splits,FCEL,2024-11-11,30,1,0.03333333333
reverse_splits,FCHL,2026-03-23,15,1,0.06666666667
reverse_splits,FCHL,2026-05-04,30,1,0.03333333333
reverse_splits,FCSC,2018-05-25,5,1,0.2
reverse_splits,FCSMF,2022-06-17,10,1,0.1
forward_splits,FCUV,2023-03-24,2,3,1.5
reverse_splits,FCUV,2025-01-31,10,1,0.1
reverse_splits,FCUV,2026-02-09,10,1,0.1
reverse_splits,FCUV,2026-06-23,4,1,0.25
forward_splits,FDBH,2020-10-30,1,5,5
reverse_splits,FDBL,2023-01-19,500,1,0.002
reverse_splits,FDCT,2026-07-10,100,1,0.01
forward_splits,FDEF,2018-07-13,1,2,2
reverse_splits,FDMF,2021-07-19,5000,1,0.0002
reverse_splits,FEAC.U,2020-12-17,1,0.25,0.25
reverse_splits,FEAM,2025-02-18,23,1,0.04347826087
reverse_splits,FEDU,2022-06-21,20,1,0.05
reverse_splits,FEED,2026-09-01,12,1,0.08333333333
reverse_splits,FEERF,2020-05-13,5,1,0.2
reverse_splits,FEMFF,2022-11-01,3.8,1,0.2631578947
reverse_splits,FEMY,2026-06-08,20,1,0.05
reverse_splits,FENG,2022-05-23,6,1,0.1666666667
reverse_splits,FERL,2020-12-08,10,1,0.1
reverse_splits,FERL,2026-06-17,222,1,0.004504504505
reverse_splits,FET,2020-11-10,20,1,0.05
reverse_splits,FFAI,2026-07-24,150,1,0.006666666667
forward_splits,FFDF,2021-11-26,1,3,3
reverse_splits,FFIE,2023-08-28,80,1,0.0125
reverse_splits,FFIE,2024-03-01,3,1,0.3333333333
reverse_splits,FFIE,2024-08-19,40,1,0.025
forward_splits,FFIN,2019-06-04,1,2,2
reverse_splits,FFLWF,2021-12-02,10,1,0.1
forward_splits,FFMR,2026-06-16,1,2,2
reverse_splits,FFPP,2023-05-04,25,1,0.04
reverse_splits,FGEN,2025-06-17,25,1,0.04
reverse_splits,FGF,2024-11-01,25,1,0.04
reverse_splits,FGHFF,2026-01-13,10,1,0.1
reverse_splits,FGI,2025-07-31,5,1,0.2
reverse_splits,FGL,2026-02-10,100,1,0.01
reverse_splits,FGL,2026-09-01,100,1,0.01
reverse_splits,FGLDF,2026-04-16,3,1,0.3333333333
reverse_splits,FGNX,2026-02-13,5,1,0.2
forward_splits,FHBI,2021-05-12,2,3,1.5
reverse_splits,FIAT,2025-12-02,10,1,0.1
reverse_splits,FIFGX,2023-09-22,10,1,0.1
reverse_splits,FIGG,2026-05-05,20,1,0.05
forward_splits,FISV,2018-03-20,1,2,2
reverse_splits,FITSF,2024-08-21,75,1,0.01333333333
reverse_splits,FIXX,2024-03-26,18,1,0.05555555556
forward_splits,FIZZ,2021-02-22,1,2,2
reverse_splits,FJHL,2020-07-31,10000,1,0.0001
forward_splits,FJIKY,2026-04-08,1,6,6
forward_splits,FJTSY,2024-04-02,1,2,2
reverse_splits,FLCX,2021-01-28,85,1,0.01176470588
reverse_splits,FLES,2022-04-28,10,1,0.1
reverse_splits,FLGC,2023-06-09,20,1,0.05
reverse_splits,FLGC,2025-08-04,39,1,0.02564102564
reverse_splits,FLJ,2023-12-07,40,1,0.025
reverse_splits,FLLLF,2022-05-17,10,1,0.1
reverse_splits,FLMN,2022-06-06,4,1,0.25
reverse_splits,FLNT,2024-04-12,6,1,0.1666666667
reverse_splits,FLYD,2024-03-25,10,1,0.1
reverse_splits,FLYD,2026-02-24,10,1,0.1
reverse_splits,FLYE,2025-07-07,5,1,0.2
reverse_splits,FLYE,2025-11-04,20,1,0.05
forward_splits,FMC,2019-03-04,1000,1153,1.153
reverse_splits,FMFC,2026-07-31,16,1,0.0625
reverse_splits,FMO,2020-07-27,5,1,0.2
reverse_splits,FMTO,2025-04-22,500,1,0.002
forward_splits,FNAUF,2026-02-05,1,2,2
reverse_splits,FNCH,2023-06-12,30,1,0.03333333333
forward_splits,FNCSF,2026-07-03,100,110,1.1
forward_splits,FNDA,2024-10-11,1,2,2
forward_splits,FNDB,2024-10-11,1,3,3
forward_splits,FNDOY,2020-05-13,1,2.380485,2.380485
forward_splits,FNDOY,2020-11-30,1,1090.128202,1090.128202
reverse_splits,FNDOY,2020-12-28,100000,1,1e-05
forward_splits,FNDX,2024-10-11,1,3,3
reverse_splits,FNGD,2020-07-20,10,1,0.1
reverse_splits,FNGD,2021-12-06,20,1,0.05
reverse_splits,FNGD,2024-03-25,10,1,0.1
reverse_splits,FNGD,2026-02-09,10,1,0.1
reverse_splits,FNGG,2023-02-13,10,1,0.1
forward_splits,FNGS,2021-02-12,1,4,4
forward_splits,FNGU,2021-02-12,1,10,10
reverse_splits,FNGU,2022-10-31,10,1,0.1
reverse_splits,FNMCF,2025-12-10,4,1,0.25
reverse_splits,FNNCF,2020-12-17,10,4,0.4
forward_splits,FNNCF,2025-12-16,1,1.1,1.1
forward_splits,FNNCF,2026-05-19,100,110,1.1
reverse_splits,FNNGF,2021-01-11,10,1,0.1
reverse_splits,FNNZF,2021-12-09,10,1,0.1
reverse_splits,FNTTF,2023-11-08,6,1,0.1666666667
reverse_splits,FOA,2024-07-26,10,1,0.1
reverse_splits,FOGCF,2021-05-18,15,1,0.06666666667
reverse_splits,FOMC,2024-02-22,100,1,0.01
reverse_splits,FORD,2024-06-18,10,1,0.1
forward_splits,FOVSY,2025-05-22,1,10,10
reverse_splits,FOXO,2023-11-07,10,1,0.1
reverse_splits,FOXO,2025-04-29,10,1,0.1
reverse_splits,FOXO,2025-07-28,1.99,1,0.5025125628
reverse_splits,FOXO,2026-07-01,3000,1,0.0003333333333
reverse_splits,FPAC.U,2020-09-28,1,0.333333,0.333333
reverse_splits,FPFI,2021-04-08,100,1,0.01
reverse_splits,FRAK,2020-04-15,10,1,0.1
reverse_splits,FRAN,2019-07-02,12,1,0.08333333333
forward_splits,FRCOY,2023-03-09,1,3,3
reverse_splits,FREQ,2023-11-06,50,1,0.02
reverse_splits,FRERF,2022-05-18,10,1,0.1
reverse_splits,FRES,2024-07-10,10,1,0.1
reverse_splits,FRFR,2022-06-16,80,1,0.0125
reverse_splits,FRGE,2025-04-15,15,1,0.06666666667
reverse_splits,FRGT,2023-03-24,10,1,0.1
reverse_splits,FRGT,2024-02-05,10,1,0.1
reverse_splits,FRGT,2024-09-25,25,1,0.04
reverse_splits,FRGT,2025-05-27,4,1,0.25
reverse_splits,FRGT,2025-12-15,5,1,0.2
reverse_splits,FRGT,2026-05-18,5,1,0.2
reverse_splits,FRHV,2021-03-09,10000,1,0.0001
reverse_splits,FRIRF,2024-03-12,13000000,1,7.692307692e-08
reverse_splits,FRLN,2023-05-12,15,1,0.06666666667
forward_splits,FRPH,2024-04-15,1,2,2
reverse_splits,FRPMF,2022-02-22,2,1,0.5
reverse_splits,FRPMF,2023-11-30,3,1,0.3333333333
reverse_splits,FRQN,2026-07-09,500,1,0.002
reverse_splits,FRRSF,2023-07-04,50,1,0.02
reverse_splits,FRSSF,2020-05-14,10,1,0.1
reverse_splits,FRSX,2023-04-21,6,1,0.1666666667
reverse_splits,FRSX,2025-08-25,7,1,0.1428571429
reverse_splits,FRSX,2026-02-26,3,1,0.3333333333
forward_splits,FSBW,2021-07-15,1,2,2
forward_splits,FSFG,2021-09-16,1,3,3
reverse_splits,FSK,2020-06-16,4,1,0.25
forward_splits,FSMK,2022-04-20,1,2,2
reverse_splits,FSNN,2018-05-07,1.5,1,0.6666666667
reverse_splits,FSSLY,2021-08-23,15,1.1517,0.07678
reverse_splits,FSSLY,2022-11-28,10,1.911,0.1911
reverse_splits,FSSLY,2023-08-18,10,6.523,0.6523
reverse_splits,FSSLY,2025-12-15,1,0.552257,0.552257
reverse_splits,FSSLY,2026-03-03,1,0.574633,0.574633
reverse_splits,FTACU,2020-11-18,1,0.5,0.5
reverse_splits,FTCI,2024-12-02,10,1,0.1
reverse_splits,FTCX,2020-11-12,40,1,0.025
reverse_splits,FTEL,2025-09-23,16,1,0.0625
reverse_splits,FTEL,2026-01-08,8,1,0.125
reverse_splits,FTFT,2023-02-01,5,1,0.2
reverse_splits,FTFT,2025-04-04,10,1,0.1
reverse_splits,FTFT,2026-01-20,4,1,0.25
reverse_splits,FTFT,2026-07-13,4,1,0.25
reverse_splits,FTFT,2026-08-31,4,1,0.25
reverse_splits,FTGI,2021-03-08,3000,1,0.0003333333333
reverse_splits,FTK,2023-09-26,6,1,0.1666666667
forward_splits,FTLF,2021-12-08,1,4,4
forward_splits,FTLF,2025-02-07,1,2,2
forward_splits,FTNT,2022-06-23,1,5,5
reverse_splits,FTRKF,2026-08-28,20,1,0.05
reverse_splits,FTRP,2022-08-17,5,1,0.2
reverse_splits,FTSI,2020-05-12,20,1,0.05
forward_splits,FTV,2020-10-09,1000,1195,1.195
reverse_splits,FUBO,2026-03-24,12,1,0.08333333333
reverse_splits,FUNR,2026-08-27,10000,1,0.0001
reverse_splits,FUV,2022-11-30,20,1,0.05
forward_splits,FUWAY,2026-07-10,1,10,10
reverse_splits,FVAC.U,2020-11-18,1,0.333333,0.333333
forward_splits,FVCB,2023-02-01,4,5,1.25
reverse_splits,FVE,2019-10-01,10,1,0.1
reverse_splits,FVGCF,2021-07-09,3,1,0.3333333333
reverse_splits,FVTI,2021-10-21,20,1,0.05
reverse_splits,FWBI,2022-08-26,30,1,0.03333333333
reverse_splits,FWBI,2023-01-18,7,1,0.1428571429
reverse_splits,FWBI,2023-12-18,20,1,0.05
reverse_splits,FWP,2019-12-06,7,1,0.1428571429
reverse_splits,FWPAY,2023-06-08,285.714,1,0.0035000035
reverse_splits,FXBY,2021-05-07,5,1,0.2
forward_splits,FXLG,2022-02-15,1,2,2
reverse_splits,FXP,2018-05-24,4,1,0.25
reverse_splits,FXP,2025-11-20,2,1,0.5
reverse_splits,GAHC,2022-10-05,12,1,0.08333333333
forward_splits,GAILF,2022-10-06,2,3,1.5
forward_splits,GAILY,2022-10-06,2,3,1.5
reverse_splits,GALE,2018-01-02,30,1,0.03333333333
reverse_splits,GAME,2023-04-11,4,1,0.25
reverse_splits,GAME,2026-08-24,8,1,0.125
reverse_splits,GANDF,2024-08-23,10,1,0.1
reverse_splits,GARLF,2025-11-20,10,1,0.1
reverse_splits,GASL,2019-06-28,5,1,0.2
reverse_splits,GASL,2020-03-24,100,1,0.01
forward_splits,GASX,2020-03-27,1,10,10
reverse_splits,GATGF,2020-12-14,2,1,0.5
reverse_splits,GAXFF,2020-05-14,6,1,0.1666666667
reverse_splits,GAXY,2022-03-08,200,1,0.005
reverse_splits,GAYMF,2023-01-27,3,1,0.3333333333
reverse_splits,GBCMY,2026-06-26,10,1,0.1
reverse_splits,GBCS,2021-09-22,10,1,0.1
reverse_splits,GBHPF,2023-09-28,20,1,0.05
reverse_splits,GBIO,2025-07-22,10,1,0.1
reverse_splits,GBLEF,2020-08-25,10,1,0.1
reverse_splits,GBMIF,2024-10-17,10,1,0.1
reverse_splits,GBOKF,2021-02-04,5,1,0.2
reverse_splits,GBRCF,2023-10-10,10,1,0.1
reverse_splits,GBRRF,2025-02-18,10,1,0.1
reverse_splits,GCAN,2025-10-17,1500,1,0.0006666666667
forward_splits,GCBC,2023-03-24,1,2,2
reverse_splits,GCCFF,2024-02-07,3,1,0.3333333333
reverse_splits,GCEH,2021-03-26,10,1,0.1
reverse_splits,GCGX,2021-03-12,4000,1,0.00025
reverse_splits,GCGX,2022-02-18,6,1,0.1666666667
reverse_splits,GCRCF,2022-05-10,3,1,0.3333333333
reverse_splits,GCTK,2024-05-20,5,1,0.2
reverse_splits,GCTK,2025-02-04,20,1,0.05
reverse_splits,GCTK,2025-06-16,60,1,0.01666666667
reverse_splits,GCTK,2026-08-31,15,1,0.06666666667
reverse_splits,GDBYF,2022-08-18,10,1,0.1
reverse_splits,GDC,2026-06-29,250,1,0.004
reverse_splits,GDEV,2024-08-29,10,1,0.1
reverse_splits,GDHG,2024-09-19,50,1,0.02
reverse_splits,GDHG,2025-05-09,25,1,0.04
reverse_splits,GDHG,2025-08-28,15,1,0.06666666667
forward_splits,GDLG,2023-08-09,1,25,25
reverse_splits,GDMIF,2020-12-31,10,1,0.1
reverse_splits,GDXD,2024-04-29,10,1,0.1
reverse_splits,GDXD,2025-10-22,20,1,0.05
reverse_splits,GDXD,2026-02-09,10,1,0.1
reverse_splits,GDXU,2022-10-31,10,1,0.1
reverse_splits,GE,2021-08-02,8,1,0.125
reverse_splits,GECC,2022-02-28,6,1,0.1666666667
reverse_splits,GEEPF,2020-06-24,20,1,0.05
reverse_splits,GEHI,2022-10-14,20,1,0.05
forward_splits,GEHI,2023-11-01,1,2,2
reverse_splits,GEMG,2026-04-24,20,1,0.05
reverse_splits,GEMP,2019-12-31,25,1,0.04
reverse_splits,GEMSF,2023-07-13,2,1,0.5
reverse_splits,GENE,2019-08-15,4,1,0.25
reverse_splits,GENE,2023-12-14,5,1,0.2
reverse_splits,GEORX,2025-12-08,2.188,1,0.4570383912
reverse_splits,GER,2020-04-14,9,1,0.1111111111
reverse_splits,GESI,2020-08-14,1000,1,0.001
reverse_splits,GEVI,2025-08-28,6,1,0.1666666667
reverse_splits,GEVO,2018-06-04,20,1,0.05
forward_splits,GEVX,2026-06-03,1,3,3
reverse_splits,GFAI,2023-02-10,40,1,0.025
reverse_splits,GFASY,2022-10-11,9,1,0.1111111111
reverse_splits,GFOO,2020-07-23,100,1,0.01
reverse_splits,GFSAY,2022-10-11,9,1,0.1111111111
reverse_splits,GFTRF,2026-03-17,100,1,0.01
reverse_splits,GGAMF,2025-10-30,10,1,0.1
reverse_splits,GGAZF,2022-09-27,10,1,0.1
reverse_splits,GGAZF,2026-07-10,4,1,0.25
reverse_splits,GGGOF,2022-10-21,5,1,0.2
reverse_splits,GGLS,2026-07-15,10,1,0.1
reverse_splits,GGR,2025-10-06,20,1,0.05
reverse_splits,GGRN,2022-06-10,20,1,0.05
reverse_splits,GGTHF,2023-06-05,7,1,0.1428571429
reverse_splits,GHHH,2020-08-20,12,1,0.08333333333
reverse_splits,GHRI,2021-07-21,15,1,0.06666666667
reverse_splits,GHSI,2021-03-01,6,1,0.1666666667
reverse_splits,GHSI,2023-01-09,50,1,0.02
reverse_splits,GHST,2021-09-30,100,1,0.01
reverse_splits,GHVNF,2023-06-28,6,1,0.1666666667
reverse_splits,GHVNF,2024-10-02,4,1,0.25
reverse_splits,GIBO,2025-08-20,200,1,0.005
reverse_splits,GIBO,2026-06-29,25,1,0.04
reverse_splits,GIDMF,2022-11-01,15,1,0.06666666667
reverse_splits,GIDMF,2025-10-21,10,1,0.1
reverse_splits,GILXF,2020-07-15,10,1,0.1
reverse_splits,GILXF,2024-07-30,10,1,0.1
reverse_splits,GIPR,2020-10-12,4,1,0.25
reverse_splits,GIPR,2026-07-10,10,1,0.1
reverse_splits,GITS,2025-01-27,20,1,0.05
reverse_splits,GLAD,2024-04-05,2,1,0.5
reverse_splits,GLBS,2018-10-15,10,1,0.1
reverse_splits,GLBS,2020-10-21,100,1,0.01
reverse_splits,GLDFF,2021-05-25,23,1,0.04347826087
reverse_splits,GLDI,2022-09-27,20,1,0.05
reverse_splits,GLDM,2022-02-23,2,1,0.5
reverse_splits,GLFW,2020-10-06,70,1,0.01428571429
reverse_splits,GLG,2019-01-17,5,1,0.2
reverse_splits,GLG,2022-08-17,5,1,0.2
reverse_splits,GLG,2023-10-30,50,1,0.02
reverse_splits,GLIIF,2021-04-30,2.5,1,0.4
reverse_splits,GLIIF,2026-03-05,2.4,1,0.4166666667
reverse_splits,GLIOF,2024-01-18,10,1,0.1
reverse_splits,GLIOF,2025-10-14,40,1,0.025
reverse_splits,GLKFF,2021-11-10,58.3,1,0.01715265866
reverse_splits,GLL,2025-06-13,2,1,0.5
reverse_splits,GLL,2025-11-20,2,1,0.5
reverse_splits,GLMD,2023-05-15,15,1,0.06666666667
reverse_splits,GLMD,2024-08-30,12,1,0.08333333333
reverse_splits,GLMD,2026-08-19,8,1,0.125
reverse_splits,GLOH,2025-10-10,150,1,0.006666666667
reverse_splits,GLOW,2019-04-18,10,1,0.1
reverse_splits,GLPAX,2020-06-08,5,1,0.2
reverse_splits,GLPCX,2020-06-08,5,1,0.2
reverse_splits,GLPIX,2020-06-08,5,1,0.2
reverse_splits,GLPRX,2020-06-08,5,1,0.2
reverse_splits,GLPSX,2020-06-08,5,1,0.2
reverse_splits,GLTK,2026-08-27,3,1,0.3333333333
reverse_splits,GLTO,2024-08-30,25,1,0.04
reverse_splits,GLVMF,2020-07-31,10,1,0.1
reverse_splits,GLXG,2025-09-08,10,1,0.1
reverse_splits,GMBL,2023-02-22,100,1,0.01
reverse_splits,GMBL,2023-12-22,400,1,0.0025
forward_splits,GME,2022-07-22,1,4,4
reverse_splits,GMEX,2026-05-01,7,1,0.1428571429
reverse_splits,GMEX,2026-07-02,9,1,0.1111111111
reverse_splits,GMGI,2020-06-26,150,1,0.006666666667
reverse_splits,GMGI,2026-03-03,12,1,0.08333333333
reverse_splits,GMGT,2022-02-11,3,1,0.3333333333
reverse_splits,GMHIU,2020-12-03,1,0.333333,0.333333
reverse_splits,GMLPX,2020-06-08,5,1,0.2
reverse_splits,GMM,2024-11-26,15,1,0.06666666667
reverse_splits,GMM,2026-06-11,50,1,0.02
reverse_splits,GMNPX,2020-06-08,5,1,0.2
reverse_splits,GMPR,2025-11-17,500,1,0.002
reverse_splits,GMPR,2025-11-19,500,1,0.002
reverse_splits,GMPXF,2022-03-30,10,1,0.1
reverse_splits,GMRCF,2026-01-27,4,1,0.25
reverse_splits,GMRE,2025-09-22,5,1,0.2
reverse_splits,GMTX,2022-12-30,10,1,0.1
reverse_splits,GMVD,2022-11-21,35,1,0.02857142857
reverse_splits,GMVDW,2022-11-21,35,1,0.02857142857
reverse_splits,GMVP,2021-01-12,308,1,0.003246753247
reverse_splits,GMZ,2020-04-14,7,1,0.1428571429
reverse_splits,GNCA,2019-05-22,8,1,0.125
forward_splits,GNENY,2022-08-09,1,5.6,5.6
reverse_splits,GNLN,2022-08-10,20,1,0.05
reverse_splits,GNLN,2023-06-07,10,1,0.1
reverse_splits,GNLN,2024-08-05,11,1,0.09090909091
reverse_splits,GNLN,2025-06-27,750,1,0.001333333333
reverse_splits,GNLN,2026-04-06,8,1,0.125
reverse_splits,GNOM,2025-09-02,4,1,0.25
reverse_splits,GNPX,2024-02-02,40,1,0.025
reverse_splits,GNPX,2025-10-21,50,1,0.02
reverse_splits,GNPX,2026-07-16,22,1,0.04545454545
reverse_splits,GNS,2024-08-16,10,1,0.1
reverse_splits,GNTW,2021-08-05,20,1,0.05
reverse_splits,GNUS,2023-02-13,10,1,0.1
reverse_splits,GNWSF,2020-09-18,8,1,0.125
reverse_splits,GNYPF,2022-09-06,5,1,0.2
reverse_splits,GOAI,2025-02-11,4,1,0.25
reverse_splits,GOAI,2025-10-31,2,1,0.5
reverse_splits,GOCO,2022-11-18,15,1,0.06666666667
reverse_splits,GOCOF,2021-06-11,15,1,0.06666666667
reverse_splits,GOCOF,2026-02-13,2,1,0.5
reverse_splits,GOEV,2024-03-08,23,1,0.04347826087
reverse_splits,GOEV,2024-12-24,20,1,0.05
forward_splits,GOGY,2025-08-27,5,6,1.2
reverse_splits,GOGY,2026-07-01,500,1,0.002
reverse_splits,GOIG,2020-10-06,500,1,0.002
forward_splits,GOOG,2022-07-18,1,20,20
forward_splits,GOOGL,2022-07-18,1,20,20
reverse_splits,GOOLF,2020-07-08,10,1,0.1
reverse_splits,GOOLF,2023-03-27,4,1,0.25
reverse_splits,GORIF,2020-05-20,5,1,0.2
reverse_splits,GORV,2025-07-14,30,1,0.03333333333
reverse_splits,GOV,2019-01-02,4,1,0.25
reverse_splits,GOVX,2024-01-31,15,1,0.06666666667
reverse_splits,GOVX,2026-01-12,25,1,0.04
reverse_splits,GOVZ,2026-05-05,4,1,0.25
reverse_splits,GP,2025-09-08,10,1,0.1
reverse_splits,GPGC,2024-11-08,40,1,0.025
reverse_splits,GPHBF,2023-07-12,10,1,0.1
reverse_splits,GPL,2022-07-25,10,1,0.1
reverse_splits,GPSI,2022-06-10,500,1,0.002
reverse_splits,GPUS,2024-11-25,35,1,0.02857142857
reverse_splits,GPUS,2026-08-25,5,1,0.2
reverse_splits,GPUSF,2026-05-01,10,1,0.1
reverse_splits,GPVRF,2020-08-28,7,1,0.1428571429
reverse_splits,GQMLF,2026-02-12,16,1,0.0625
reverse_splits,GRAY,2023-03-20,14,1,0.07142857143
reverse_splits,GRBX,2021-02-17,6,1,0.1666666667
reverse_splits,GRCV,2021-02-24,2500,1,0.0004
reverse_splits,GRDAF,2021-09-29,3,1,0.3333333333
reverse_splits,GREE,2023-05-16,10,1,0.1
reverse_splits,GREK,2020-04-28,3,1,0.3333333333
reverse_splits,GRFX,2025-03-26,5,1,0.2
reverse_splits,GRI,2024-01-30,7,1,0.1428571429
reverse_splits,GRI,2024-06-18,13,1,0.07692307692
reverse_splits,GRI,2025-02-24,17,1,0.05882352941
reverse_splits,GRI,2026-01-26,28,1,0.03571428571
reverse_splits,GRLF,2025-12-22,2500,1,0.0004
reverse_splits,GRML,2026-08-24,50,1,0.02
reverse_splits,GRMM,2021-05-19,32,1,0.03125
forward_splits,GRN,2021-06-04,1,5,5
reverse_splits,GRNF,2022-11-15,20,1,0.05
reverse_splits,GRNL,2025-12-29,200,1,0.005
reverse_splits,GRNQ,2022-07-28,10,1,0.1
reverse_splits,GRNQ,2026-08-06,10,1,0.1
reverse_splits,GROM,2022-12-09,30,1,0.03333333333
reverse_splits,GROM,2023-09-07,20,1,0.05
reverse_splits,GROMW,2022-12-09,30,1,0.03333333333
reverse_splits,GROV,2023-06-06,5,1,0.2
reverse_splits,GRPH,2024-03-22,7,1,0.1428571429
reverse_splits,GRPN,2020-06-11,20,1,0.05
reverse_splits,GRPX,2023-05-26,250,1,0.004
reverse_splits,GRRR,2024-04-15,10,1,0.1
reverse_splits,GRTD,2020-09-14,31.993,1,0.03125683743
reverse_splits,GRTX,2026-07-13,200,1,0.005
forward_splits,GRVY,2018-08-28,1,2,2
reverse_splits,GRWC,2020-07-30,20,1,0.05
reverse_splits,GRYCF,2025-12-01,4,1,0.25
reverse_splits,GRYO,2020-08-06,10,1,0.1
reverse_splits,GRZZX,2025-09-25,4,1,0.25
reverse_splits,GSAT,2025-02-11,15,1,0.06666666667
reverse_splits,GSHRF,2026-07-29,6,1,0.1666666667
reverse_splits,GSIW,2026-03-06,200,1,0.005
reverse_splits,GSK,2022-07-19,5,4,0.8
reverse_splits,GSL,2019-03-25,8,1,0.125
reverse_splits,GSPT,2024-07-25,150,1,0.006666666667
reverse_splits,GSS,2018-10-30,5,1,0.2
reverse_splits,GSUN,2024-04-19,10,1,0.1
reverse_splits,GSUXF,2021-01-14,50,1,0.02
reverse_splits,GTARF,2021-11-15,11.2678,1,0.08874846909
reverse_splits,GTBP,2021-02-11,17,1,0.05882352941
reverse_splits,GTBP,2024-02-05,30,1,0.03333333333
reverse_splits,GTCDF,2026-07-01,5,1,0.2
reverse_splits,GTCH,2021-10-26,50,1,0.02
reverse_splits,GTE,2023-05-05,10,1,0.1
reverse_splits,GTEH,2025-07-18,5000,1,0.0002
reverse_splits,GTEH,2025-11-21,5000,1,0.0002
reverse_splits,GTGEF,2021-01-04,20,1,0.05
reverse_splits,GTGEF,2023-06-09,5,1,0.2
reverse_splits,GTH,2023-10-26,3,1,0.3333333333
reverse_splits,GTI,2025-08-25,60,1,0.01666666667
reverse_splits,GTNM,2022-03-11,50,1,0.02
reverse_splits,GTXI,2019-06-10,7,1,0.1428571429
reverse_splits,GTXO,2022-09-07,65,1,0.01538461538
reverse_splits,GTXO,2022-09-20,65,1,0.01538461538
reverse_splits,GUER,2023-04-17,6,1,0.1666666667
reverse_splits,GUMYF,2022-11-04,10,1,0.1
