day,symbol,adv20,split,wk
2025-11-05,TSHA,4360673.25,TRAIN,2025-11-01/2025-11-07
2025-12-04,TSHA,3489684.35,TRAIN,2025-11-29/2025-12-05
2025-07-02,TSL,531318.35,TRAIN,2025-06-28/2025-07-04
2025-09-15,TSL,383399.4,TRAIN,2025-09-13/2025-09-19
2026-04-08,TSL,1551237.5,VAL,2026-04-04/2026-04-10
2025-07-02,TSLG,8838049.0,TRAIN,2025-06-28/2025-07-04
2025-09-05,TSLG,12437482.95,TRAIN,2025-08-30/2025-09-05
2025-09-15,TSLG,14128213.65,TRAIN,2025-09-13/2025-09-19
2025-11-20,TSLG,7116466.4,TRAIN,2025-11-15/2025-11-21
2025-11-24,TSLG,7524277.0,TRAIN,2025-11-22/2025-11-28
2026-04-08,TSLG,50875793.75,VAL,2026-04-04/2026-04-10
2025-07-02,TSLL,225074735.2,TRAIN,2025-06-28/2025-07-04
2025-09-05,TSLL,120250944.1,TRAIN,2025-08-30/2025-09-05
2025-09-15,TSLL,126098858.5,TRAIN,2025-09-13/2025-09-19
2025-10-06,TSLL,160796410.8,TRAIN,2025-10-04/2025-10-10
2025-10-13,TSLL,160405775.2,TRAIN,2025-10-11/2025-10-17
2025-11-20,TSLL,131051431.65,TRAIN,2025-11-15/2025-11-21
2025-11-24,TSLL,131886207.0,TRAIN,2025-11-22/2025-11-28
2026-04-08,TSLL,79906700.1,VAL,2026-04-04/2026-04-10
2025-07-01,TSLQ,37909524.0,TRAIN,2025-06-28/2025-07-04
2025-07-07,TSLQ,39741240.45,TRAIN,2025-07-05/2025-07-11
2025-07-24,TSLQ,29024883.0,TRAIN,2025-07-19/2025-07-25
2025-10-21,TSLQ,61516863.8,TRAIN,2025-10-18/2025-10-24
2025-10-23,TSLQ,57151761.8,TRAIN,2025-10-18/2025-10-24
2025-11-04,TSLQ,38028937.85,TRAIN,2025-11-01/2025-11-07
2025-11-14,TSLQ,22700166.55,TRAIN,2025-11-08/2025-11-14
2026-03-02,TSLQ,13783823.5,VAL,2026-02-28/2026-03-06
2026-04-02,TSLQ,9376266.9,VAL,2026-03-28/2026-04-03
2026-04-23,TSLQ,10848073.15,VAL,2026-04-18/2026-04-24
2025-07-02,TSLR,5128962.1,TRAIN,2025-06-28/2025-07-04
2025-09-05,TSLR,1918282.45,TRAIN,2025-08-30/2025-09-05
2025-11-20,TSLR,2726961.5,TRAIN,2025-11-15/2025-11-21
2025-11-24,TSLR,2688307.55,TRAIN,2025-11-22/2025-11-28
2026-04-08,TSLR,1729852.05,VAL,2026-04-04/2026-04-10
2025-07-01,TSLS,26471524.45,TRAIN,2025-06-28/2025-07-04
2025-07-07,TSLS,27809642.2,TRAIN,2025-07-05/2025-07-11
2025-07-24,TSLS,26255048.85,TRAIN,2025-07-19/2025-07-25
2025-07-02,TSLT,6703445.55,TRAIN,2025-06-28/2025-07-04
2025-09-05,TSLT,4370829.35,TRAIN,2025-08-30/2025-09-05
2025-09-15,TSLT,4479393.65,TRAIN,2025-09-13/2025-09-19
2025-11-20,TSLT,5975869.95,TRAIN,2025-11-15/2025-11-21
2025-11-24,TSLT,6346236.1,TRAIN,2025-11-22/2025-11-28
2026-04-08,TSLT,3365794.95,VAL,2026-04-04/2026-04-10
2025-09-15,TSLY,20150698.95,TRAIN,2025-09-13/2025-09-19
2025-10-29,TSLZ,107171716.75,TRAIN,2025-10-25/2025-10-31
2025-11-04,TSLZ,84236267.35,TRAIN,2025-11-01/2025-11-07
2025-11-14,TSLZ,44491136.1,TRAIN,2025-11-08/2025-11-14
2026-03-02,TSLZ,12741239.2,VAL,2026-02-28/2026-03-06
2026-04-02,TSLZ,5500696.75,VAL,2026-03-28/2026-04-03
2026-04-23,TSLZ,4702134.8,VAL,2026-04-18/2026-04-24
2025-07-15,TSSI,2849405.4,TRAIN,2025-07-12/2025-07-18
2025-07-31,TSSI,2568670.05,TRAIN,2025-07-26/2025-08-01
2025-10-07,TSSI,2959371.1,TRAIN,2025-10-04/2025-10-10
2025-11-20,TSSI,2234768.15,TRAIN,2025-11-15/2025-11-21
2025-12-18,TSSI,1399647.55,TRAIN,2025-12-13/2025-12-19
2026-03-11,TSSI,880273.2,VAL,2026-03-07/2026-03-13
2026-03-20,TSSI,1943843.9,VAL,2026-03-14/2026-03-20
2026-03-30,TSSI,2177847.45,VAL,2026-03-28/2026-04-03
2026-04-08,TSSI,2382007.05,VAL,2026-04-04/2026-04-10
2026-05-29,TSSI,1627921.9,VAL,2026-05-23/2026-05-29
2026-04-08,TTDU,594539.65,VAL,2026-04-04/2026-04-10
2025-08-08,TTEC,514893.9,TRAIN,2025-08-02/2025-08-08
2025-11-11,TTGT,417131.4,TRAIN,2025-11-08/2025-11-14
2025-07-30,TTI,1416859.05,TRAIN,2025-07-26/2025-08-01
2025-10-21,TTI,2997793.35,TRAIN,2025-10-18/2025-10-24
2025-09-18,TURB,7336088.75,TRAIN,2025-09-13/2025-09-19
2026-03-06,TURB,10225596.1,VAL,2026-02-28/2026-03-06
2026-03-09,TURB,11463467.2,VAL,2026-03-07/2026-03-13
2026-03-12,TURB,13081161.15,VAL,2026-03-07/2026-03-13
2026-03-16,TURB,13696004.45,VAL,2026-03-14/2026-03-20
2026-04-02,TURB,7994138.1,VAL,2026-03-28/2026-04-03
2026-04-07,TURB,6232341.25,VAL,2026-04-04/2026-04-10
2026-03-06,TVGN,732024.75,VAL,2026-02-28/2026-03-06
2025-08-28,TVTX,1585194.4,TRAIN,2025-08-23/2025-08-29
2025-09-10,TVTX,1991677.85,TRAIN,2025-09-06/2025-09-12
2026-02-26,TWFG,230781.55,VAL,2026-02-21/2026-02-27
2025-07-21,TWG,2540507.4,TRAIN,2025-07-19/2025-07-25
2025-07-22,TWG,2483905.85,TRAIN,2025-07-19/2025-07-25
2025-10-01,TWG,337452.9,TRAIN,2025-09-27/2025-10-03
2025-12-08,TWG,401012.5,TRAIN,2025-12-06/2025-12-12
2025-11-06,TWI,428308.55,TRAIN,2025-11-01/2025-11-07
2026-03-23,TWI,891776.4,VAL,2026-03-21/2026-03-27
2026-04-08,TWI,1794594.45,VAL,2026-04-04/2026-04-10
2026-03-03,TWM,719060.25,VAL,2026-02-28/2026-03-06
2025-12-17,TWO,1318859.65,TRAIN,2025-12-13/2025-12-19
2026-03-19,TWO,3352199.4,VAL,2026-03-14/2026-03-20
2026-03-23,TWO,4449774.4,VAL,2026-03-21/2026-03-27
2026-05-01,TWO,1975495.35,VAL,2026-04-25/2026-05-01
2025-08-08,TXG,3030775.55,TRAIN,2025-08-02/2025-08-08
2025-11-07,TXG,2626218.15,TRAIN,2025-11-01/2025-11-07
2026-02-13,TXG,2659638.65,VAL,2026-02-07/2026-02-13
2026-03-31,TXG,2188835.45,VAL,2026-03-28/2026-04-03
2026-04-08,TXG,2283567.25,VAL,2026-04-04/2026-04-10
2026-05-08,TYGO,701479.7,VAL,2026-05-02/2026-05-08
2026-01-20,TZA,97973928.4,VAL,2026-01-17/2026-01-23
2026-03-03,TZA,106570539.0,VAL,2026-02-28/2026-03-06
2026-03-06,TZA,110573343.8,VAL,2026-02-28/2026-03-06
2026-04-02,TZA,173372184.6,VAL,2026-03-28/2026-04-03
2025-07-14,TZUP,316933.2,TRAIN,2025-07-12/2025-07-18
2025-07-15,TZUP,385435.75,TRAIN,2025-07-12/2025-07-18
2026-03-27,U,13724452.95,VAL,2026-03-21/2026-03-27
2026-04-08,U,16419014.8,VAL,2026-04-04/2026-04-10
2026-05-07,U,10505239.7,VAL,2026-05-02/2026-05-08
2025-08-15,UA,4622765.45,TRAIN,2025-08-09/2025-08-15
2025-08-19,UA,5466172.05,TRAIN,2025-08-16/2025-08-22
2025-08-15,UAA,14227898.9,TRAIN,2025-08-09/2025-08-15
2026-04-08,UAA,9534860.55,VAL,2026-04-04/2026-04-10
2025-07-15,UAMY,5059519.3,TRAIN,2025-07-12/2025-07-18
2025-07-21,UAMY,6824734.95,TRAIN,2025-07-19/2025-07-25
2025-08-08,UAMY,5966022.4,TRAIN,2025-08-02/2025-08-08
2025-08-11,UAMY,6007335.0,TRAIN,2025-08-09/2025-08-15
2025-09-23,UAMY,6312437.9,TRAIN,2025-09-20/2025-09-26
2025-09-24,UAMY,7324735.05,TRAIN,2025-09-20/2025-09-26
2025-10-01,UAMY,8323383.7,TRAIN,2025-09-27/2025-10-03
2025-10-06,UAMY,9643867.5,TRAIN,2025-10-04/2025-10-10
2025-10-08,UAMY,11043275.4,TRAIN,2025-10-04/2025-10-10
2025-10-09,UAMY,11829039.3,TRAIN,2025-10-04/2025-10-10
2025-10-10,UAMY,12568599.75,TRAIN,2025-10-04/2025-10-10
2025-10-13,UAMY,14117886.45,TRAIN,2025-10-11/2025-10-17
2025-10-14,UAMY,16178927.0,TRAIN,2025-10-11/2025-10-17
2025-10-20,UAMY,21010353.1,TRAIN,2025-10-18/2025-10-24
2025-10-30,UAMY,24652554.05,TRAIN,2025-10-25/2025-10-31
2025-11-06,UAMY,24480218.65,TRAIN,2025-11-01/2025-11-07
2025-12-05,UAMY,10397204.25,TRAIN,2025-11-29/2025-12-05
2025-12-22,UAMY,7845517.9,TRAIN,2025-12-20/2025-12-26
2026-01-05,UAMY,9234144.7,VAL,2026-01-03/2026-01-09
2026-01-06,UAMY,9267504.45,VAL,2026-01-03/2026-01-09
2026-01-26,UAMY,15354586.65,VAL,2026-01-24/2026-01-30
2026-02-02,UAMY,18437845.85,VAL,2026-01-31/2026-02-06
2026-02-10,UAMY,18576761.35,VAL,2026-02-07/2026-02-13
2026-03-20,UAMY,12990833.3,VAL,2026-03-14/2026-03-20
2026-04-08,UAMY,13165045.15,VAL,2026-04-04/2026-04-10
2025-07-24,UAVS,14913569.2,TRAIN,2025-07-19/2025-07-25
2026-05-22,UBXG,9006108.15,VAL,2026-05-16/2026-05-22
2025-08-11,UCL,200952.3,TRAIN,2025-08-09/2025-08-15
2026-01-29,UCO,3121950.2,VAL,2026-01-24/2026-01-30
2026-02-18,UCO,3355130.9,VAL,2026-02-14/2026-02-20
2026-03-02,UCO,3648573.4,VAL,2026-02-28/2026-03-06
2025-07-25,UDMY,1176872.6,TRAIN,2025-07-19/2025-07-25
2025-07-31,UDMY,1360440.05,TRAIN,2025-07-26/2025-08-01
2025-12-17,UDMY,1720739.3,TRAIN,2025-12-13/2025-12-19
2026-02-06,UDMY,2062869.35,VAL,2026-01-31/2026-02-06
2025-10-13,UEC,21292363.1,TRAIN,2025-10-11/2025-10-17
2025-10-15,UEC,21462235.2,TRAIN,2025-10-11/2025-10-17
2025-10-20,UEC,20489145.9,TRAIN,2025-10-18/2025-10-24
2025-10-28,UEC,18532689.1,TRAIN,2025-10-25/2025-10-31
2025-11-10,UEC,15121943.75,TRAIN,2025-11-08/2025-11-14
2026-02-03,UEC,12636956.7,VAL,2026-01-31/2026-02-06
2026-02-06,UEC,12897843.2,VAL,2026-01-31/2026-02-06
2026-04-08,UEC,10061816.55,VAL,2026-04-04/2026-04-10
2025-09-05,UGP,1583876.3,TRAIN,2025-08-30/2025-09-05
2026-02-09,UGRO,707991.0,VAL,2026-02-07/2026-02-13
2026-03-24,UGRO,8229677.65,VAL,2026-03-21/2026-03-27
2026-03-25,UGRO,9593286.95,VAL,2026-03-21/2026-03-27
2026-03-30,UGRO,14221426.1,VAL,2026-03-28/2026-04-03
2026-04-01,UGRO,14991976.2,VAL,2026-03-28/2026-04-03
2026-04-06,UGRO,15128103.05,VAL,2026-04-04/2026-04-10
2026-04-10,UGRO,15249028.3,VAL,2026-04-04/2026-04-10
2025-07-31,UIS,506599.45,TRAIN,2025-07-26/2025-08-01
2025-08-04,UIS,570418.4,TRAIN,2025-08-02/2025-08-08
2026-05-06,UIS,662153.75,VAL,2026-05-02/2026-05-08
2025-07-10,ULCC,4117411.55,TRAIN,2025-07-05/2025-07-11
2025-09-02,ULCC,5196500.3,TRAIN,2025-08-30/2025-09-05
2025-12-17,ULCC,4936096.05,TRAIN,2025-12-13/2025-12-19
2026-02-11,ULCC,3540404.45,VAL,2026-02-07/2026-02-13
2026-03-23,ULCC,4974265.1,VAL,2026-03-21/2026-03-27
2026-04-08,ULCC,4971442.15,VAL,2026-04-04/2026-04-10
2026-04-17,ULCC,4973436.85,VAL,2026-04-11/2026-04-17
2026-05-04,ULCC,6417512.7,VAL,2026-05-02/2026-05-08
2026-05-06,ULCC,6988995.4,VAL,2026-05-02/2026-05-08
2025-12-31,ULY,484786.6,TRAIN,2025-12-27/2026-01-02
2026-01-02,ULY,1245784.8,VAL,2025-12-27/2026-01-02
2026-03-16,ULY,65008.15,VAL,2026-03-14/2026-03-20
2025-07-11,UMAC,4653954.5,TRAIN,2025-07-05/2025-07-11
2025-08-19,UMAC,2669189.55,TRAIN,2025-08-16/2025-08-22
2025-10-03,UMAC,3360377.35,TRAIN,2025-09-27/2025-10-03
2025-10-15,UMAC,4152614.45,TRAIN,2025-10-11/2025-10-17
2025-10-20,UMAC,4166455.5,TRAIN,2025-10-18/2025-10-24
2025-10-27,UMAC,4488217.85,TRAIN,2025-10-25/2025-10-31
2025-11-10,UMAC,4940060.1,TRAIN,2025-11-08/2025-11-14
2026-02-06,UMAC,4374501.85,VAL,2026-01-31/2026-02-06
2026-03-02,UMAC,2191955.4,VAL,2026-02-28/2026-03-06
2026-03-03,UMAC,2302379.1,VAL,2026-02-28/2026-03-06
2026-03-09,UMAC,2672997.35,VAL,2026-03-07/2026-03-13
2026-04-01,UMAC,6124984.55,VAL,2026-03-28/2026-04-03
2026-04-08,UMAC,5974148.5,VAL,2026-04-04/2026-04-10
2026-05-13,UMAC,3791113.1,VAL,2026-05-09/2026-05-15
2026-05-28,UMAC,4178461.3,VAL,2026-05-23/2026-05-29
2026-01-07,UMC,8345869.15,VAL,2026-01-03/2026-01-09
2026-01-16,UMC,9011755.95,VAL,2026-01-10/2026-01-16
2026-01-20,UMC,9214352.4,VAL,2026-01-17/2026-01-23
2026-01-26,UMC,10866201.4,VAL,2026-01-24/2026-01-30
2026-01-27,UMC,11560263.0,VAL,2026-01-24/2026-01-30
2026-04-16,UMC,8623057.15,VAL,2026-04-11/2026-04-17
2026-04-17,UMC,8800636.8,VAL,2026-04-11/2026-04-17
2026-04-20,UMC,9518610.15,VAL,2026-04-18/2026-04-24
2026-04-29,UMC,10980483.95,VAL,2026-04-25/2026-05-01
2026-05-06,UMC,12659799.75,VAL,2026-05-02/2026-05-08
2026-05-14,UMC,15653107.25,VAL,2026-05-09/2026-05-15
2026-05-26,UMC,16130253.1,VAL,2026-05-23/2026-05-29
2026-05-27,UMC,16823633.25,VAL,2026-05-23/2026-05-29
2025-07-16,UNFI,1316186.9,TRAIN,2025-07-12/2025-07-18
2025-10-20,UNG,11739738.3,TRAIN,2025-10-18/2025-10-24
2026-01-20,UNG,22423070.95,VAL,2026-01-17/2026-01-23
2026-01-21,UNG,24148643.55,VAL,2026-01-17/2026-01-23
2026-01-23,UNG,27589616.2,VAL,2026-01-17/2026-01-23
2026-01-30,UNG,30812651.5,VAL,2026-01-24/2026-01-30
2026-03-03,UNG,12701095.7,VAL,2026-02-28/2026-03-06
2025-08-15,UNHG,4253183.764705882,TRAIN,2025-08-09/2025-08-15
2025-08-18,UNHG,4950286.222222222,TRAIN,2025-08-16/2025-08-22
2025-09-09,UNHG,4919060.05,TRAIN,2025-09-06/2025-09-12
2025-10-28,UNHG,2969770.2,TRAIN,2025-10-25/2025-10-31
2026-04-07,UNHG,1615972.2,VAL,2026-04-04/2026-04-10
2026-04-21,UNHG,1810408.8,VAL,2026-04-18/2026-04-24
2025-08-04,UNIT,2911965.1,TRAIN,2025-08-02/2025-08-08
2026-05-11,UNIT,2580346.7,VAL,2026-05-09/2026-05-15
2026-02-02,UNX,45465.3,VAL,2026-01-31/2026-02-06
2026-03-10,UNX,1452267.25,VAL,2026-03-07/2026-03-13
2025-09-17,UOKA,1037446.15,TRAIN,2025-09-13/2025-09-19
2026-04-27,UP,2073693.3,VAL,2026-04-25/2026-05-01
2026-04-08,UPBD,947639.55,VAL,2026-04-04/2026-04-10
2025-10-08,UPC,192800.05,TRAIN,2025-10-04/2025-10-10
2026-03-16,UPST,5790108.1,VAL,2026-03-14/2026-03-20
2026-04-08,UPST,4968067.05,VAL,2026-04-04/2026-04-10
2025-10-01,UPSX,802037.9,TRAIN,2025-09-27/2025-10-03
2025-10-15,UPSX,1238345.45,TRAIN,2025-10-11/2025-10-17
2025-10-24,UPSX,1491427.75,TRAIN,2025-10-18/2025-10-24
2025-10-27,UPSX,1545155.7,TRAIN,2025-10-25/2025-10-31
2025-10-31,UPSX,1494985.0,TRAIN,2025-10-25/2025-10-31
2025-11-10,UPSX,1639059.9,TRAIN,2025-11-08/2025-11-14
2025-11-28,UPSX,1226925.3,TRAIN,2025-11-22/2025-11-28
2025-08-07,UPWK,2900742.1,TRAIN,2025-08-02/2025-08-08
2025-10-28,UPWK,2146075.85,TRAIN,2025-10-25/2025-10-31
2025-11-04,UPWK,2150911.8,TRAIN,2025-11-01/2025-11-07
2025-11-25,UPWK,4154286.25,TRAIN,2025-11-22/2025-11-28
2026-02-18,UPWK,4665352.9,VAL,2026-02-14/2026-02-20
2026-04-08,UPWK,3198049.1,VAL,2026-04-04/2026-04-10
2025-07-09,UPXI,2806531.65,TRAIN,2025-07-05/2025-07-11
2025-07-11,UPXI,3852160.95,TRAIN,2025-07-05/2025-07-11
2025-07-14,UPXI,4331435.6,TRAIN,2025-07-12/2025-07-18
2025-07-16,UPXI,5159917.0,TRAIN,2025-07-12/2025-07-18
2025-07-17,UPXI,6256735.0,TRAIN,2025-07-12/2025-07-18
2025-07-18,UPXI,7328425.55,TRAIN,2025-07-12/2025-07-18
2025-07-21,UPXI,8685798.5,TRAIN,2025-07-19/2025-07-25
2025-07-28,UPXI,12464440.0,TRAIN,2025-07-26/2025-08-01
2025-08-07,UPXI,12646660.1,TRAIN,2025-08-02/2025-08-08
2025-08-13,UPXI,12787329.9,TRAIN,2025-08-09/2025-08-15
2025-08-28,UPXI,8210456.95,TRAIN,2025-08-23/2025-08-29
2025-09-12,UPXI,6056051.25,TRAIN,2025-09-06/2025-09-12
2025-09-18,UPXI,6090885.9,TRAIN,2025-09-13/2025-09-19
2025-09-29,UPXI,5657006.05,TRAIN,2025-09-27/2025-10-03
2025-10-01,UPXI,5603776.45,TRAIN,2025-09-27/2025-10-03
2025-10-20,UPXI,5160206.3,TRAIN,2025-10-18/2025-10-24
2025-10-24,UPXI,5100212.85,TRAIN,2025-10-18/2025-10-24
2025-10-27,UPXI,5045239.55,TRAIN,2025-10-25/2025-10-31
2025-11-12,UPXI,4415536.85,TRAIN,2025-11-08/2025-11-14
2026-04-08,URGN,643971.6,VAL,2026-04-04/2026-04-10
2026-05-06,URGN,825333.1,VAL,2026-05-02/2026-05-08
2025-09-22,UROY,2734951.05,TRAIN,2025-09-20/2025-09-26
2025-09-29,UROY,3137216.4,TRAIN,2025-09-27/2025-10-03
2025-10-16,UROY,4473781.8,TRAIN,2025-10-11/2025-10-17
2025-10-20,UROY,5680365.8,TRAIN,2025-10-18/2025-10-24
2025-11-10,UROY,7066165.55,TRAIN,2025-11-08/2025-11-14
2026-04-08,UROY,2346189.05,VAL,2026-04-04/2026-04-10
2026-04-16,UROY,2047404.45,VAL,2026-04-11/2026-04-17
2025-07-10,USAR,2540454.9,TRAIN,2025-07-05/2025-07-11
2025-07-15,USAR,2673072.95,TRAIN,2025-07-12/2025-07-18
2025-07-16,USAR,3298181.1,TRAIN,2025-07-12/2025-07-18
2025-08-04,USAR,5258269.45,TRAIN,2025-08-02/2025-08-08
2025-09-16,USAR,4545820.85,TRAIN,2025-09-13/2025-09-19
2025-09-29,USAR,5752433.0,TRAIN,2025-09-27/2025-10-03
2025-10-03,USAR,7160520.55,TRAIN,2025-09-27/2025-10-03
2025-10-06,USAR,9090476.45,TRAIN,2025-10-04/2025-10-10
2025-10-09,USAR,11423837.3,TRAIN,2025-10-04/2025-10-10
2025-10-20,USAR,21768386.55,TRAIN,2025-10-18/2025-10-24
2026-02-02,USAR,26021610.65,VAL,2026-01-31/2026-02-06
2026-02-03,USAR,27883540.65,VAL,2026-01-31/2026-02-06
2026-04-08,USAR,12842393.6,VAL,2026-04-04/2026-04-10
2026-04-17,USAR,12514403.5,VAL,2026-04-11/2026-04-17
2026-04-20,USAR,12939110.05,VAL,2026-04-18/2026-04-24
2026-04-22,USAR,14116469.5,VAL,2026-04-18/2026-04-24
2025-07-15,USARW,198159.4,TRAIN,2025-07-12/2025-07-18
2025-07-16,USARW,260726.65,TRAIN,2025-07-12/2025-07-18
2025-07-17,USARW,274732.5,TRAIN,2025-07-12/2025-07-18
2025-07-23,USARW,339795.75,TRAIN,2025-07-19/2025-07-25
2025-08-04,USARW,393752.5,TRAIN,2025-08-02/2025-08-08
2025-08-08,USARW,452050.25,TRAIN,2025-08-02/2025-08-08
2025-08-11,USARW,468697.1,TRAIN,2025-08-09/2025-08-15
2025-09-24,USARW,248903.55,TRAIN,2025-09-20/2025-09-26
2025-10-03,USARW,366579.0,TRAIN,2025-09-27/2025-10-03
2025-10-06,USARW,462751.0,TRAIN,2025-10-04/2025-10-10
2025-10-07,USARW,493175.9,TRAIN,2025-10-04/2025-10-10
2025-10-08,USARW,524523.4,TRAIN,2025-10-04/2025-10-10
2025-10-09,USARW,547499.45,TRAIN,2025-10-04/2025-10-10
2025-10-10,USARW,574194.2,TRAIN,2025-10-04/2025-10-10
2025-10-13,USARW,631817.65,TRAIN,2025-10-11/2025-10-17
2025-11-10,USARW,547337.75,TRAIN,2025-11-08/2025-11-14
2025-10-13,USAS,2735447.05,TRAIN,2025-10-11/2025-10-17
2025-11-10,USAS,3291835.25,TRAIN,2025-11-08/2025-11-14
2025-12-22,USAS,3795244.3,TRAIN,2025-12-20/2025-12-26
2026-01-05,USAS,4340068.7,VAL,2026-01-03/2026-01-09
2026-01-20,USAS,6002871.45,VAL,2026-01-17/2026-01-23
2026-01-26,USAS,6932409.0,VAL,2026-01-24/2026-01-30
2026-02-03,USAS,8735214.35,VAL,2026-01-31/2026-02-06
2026-02-10,USAS,8233533.35,VAL,2026-02-07/2026-02-13
2026-03-25,USAS,7125427.65,VAL,2026-03-21/2026-03-27
2026-03-31,USAS,7141090.55,VAL,2026-03-28/2026-04-03
2026-04-08,USAS,6863850.8,VAL,2026-04-04/2026-04-10
2026-05-06,USAS,4665892.6,VAL,2026-05-02/2026-05-08
2026-04-20,USGG,247903.6,VAL,2026-04-18/2026-04-24
2026-04-13,USOY,1133076.1,VAL,2026-04-11/2026-04-17
2025-12-04,UTI,848438.55,TRAIN,2025-11-29/2025-12-05
2026-05-06,UTZ,1729394.85,VAL,2026-05-02/2026-05-08
2025-09-22,UUU,3755762.2,TRAIN,2025-09-20/2025-09-26
2026-02-02,UUUG,380405.3333333333,VAL,2026-01-31/2026-02-06
2026-02-12,UUUG,384517.6,VAL,2026-02-07/2026-02-13
2026-03-04,UUUG,306619.3,VAL,2026-02-28/2026-03-06
2026-04-16,UUUG,314544.7,VAL,2026-04-11/2026-04-17
2025-07-10,UUUU,10798874.9,TRAIN,2025-07-05/2025-07-11
2025-08-26,UUUU,13298222.55,TRAIN,2025-08-23/2025-08-29
2025-10-06,UUUU,19349105.45,TRAIN,2025-10-04/2025-10-10
2025-10-09,UUUU,20734474.45,TRAIN,2025-10-04/2025-10-10
2025-10-10,UUUU,22199364.05,TRAIN,2025-10-04/2025-10-10
2025-10-13,UUUU,24115481.25,TRAIN,2025-10-11/2025-10-17
2025-10-14,UUUU,25300767.4,TRAIN,2025-10-11/2025-10-17
2025-10-20,UUUU,32158154.9,TRAIN,2025-10-18/2025-10-24
2026-02-03,UUUU,18577828.85,VAL,2026-01-31/2026-02-06
2026-02-11,UUUU,18664023.1,VAL,2026-02-07/2026-02-13
2026-04-08,UUUU,9648233.85,VAL,2026-04-04/2026-04-10
2025-08-01,UVIX,12024621.85,TRAIN,2025-07-26/2025-08-01
2025-09-02,UVIX,20892143.9,TRAIN,2025-08-30/2025-09-05
2025-10-14,UVIX,22874681.3,TRAIN,2025-10-11/2025-10-17
2025-11-04,UVIX,37122970.7,TRAIN,2025-11-01/2025-11-07
2025-11-07,UVIX,39595061.35,TRAIN,2025-11-01/2025-11-07
2025-11-14,UVIX,32953723.4,TRAIN,2025-11-08/2025-11-14
2025-11-18,UVIX,31686187.5,TRAIN,2025-11-15/2025-11-21
2026-01-14,UVIX,20149970.2,VAL,2026-01-10/2026-01-16
2026-01-20,UVIX,19964647.15,VAL,2026-01-17/2026-01-23
2026-02-05,UVIX,35332280.6,VAL,2026-01-31/2026-02-06
2026-02-19,UVIX,48044964.65,VAL,2026-02-14/2026-02-20
2026-02-27,UVIX,52358083.2,VAL,2026-02-21/2026-02-27
2026-03-02,UVIX,53129614.4,VAL,2026-02-28/2026-03-06
2026-03-03,UVIX,54061392.85,VAL,2026-02-28/2026-03-06
2026-03-05,UVIX,58051758.6,VAL,2026-02-28/2026-03-06
2026-03-06,UVIX,59049584.0,VAL,2026-02-28/2026-03-06
2026-03-12,UVIX,65309498.85,VAL,2026-03-07/2026-03-13
2026-03-18,UVIX,63796390.15,VAL,2026-03-14/2026-03-20
2026-03-19,UVIX,65801305.15,VAL,2026-03-14/2026-03-20
2026-03-24,UVIX,70042478.3,VAL,2026-03-21/2026-03-27
2026-04-02,UVIX,68117486.4,VAL,2026-03-28/2026-04-03
2026-05-15,UVIX,42923510.7,VAL,2026-05-09/2026-05-15
2025-08-01,UVXY,18468295.0,TRAIN,2025-07-26/2025-08-01
2025-09-02,UVXY,20662069.55,TRAIN,2025-08-30/2025-09-05
2025-10-14,UVXY,30152113.1,TRAIN,2025-10-11/2025-10-17
2025-11-04,UVXY,40984796.4,TRAIN,2025-11-01/2025-11-07
2025-08-07,UWMC,7110991.45,TRAIN,2025-08-02/2025-08-08
2025-09-05,UWMC,10277113.7,TRAIN,2025-08-30/2025-09-05
2026-01-09,UWMC,13724949.3,VAL,2026-01-03/2026-01-09
2026-03-10,UWMC,18672089.95,VAL,2026-03-07/2026-03-13
2026-04-08,UWMC,17108866.4,VAL,2026-04-04/2026-04-10
2026-05-06,UWMC,11913957.15,VAL,2026-05-02/2026-05-08
2025-11-05,UXRP,304815.9,TRAIN,2025-11-01/2025-11-07
2025-11-20,UXRP,369104.75,TRAIN,2025-11-15/2025-11-21
2025-11-24,UXRP,417056.95,TRAIN,2025-11-22/2025-11-28
2025-12-19,UXRP,398885.5,TRAIN,2025-12-13/2025-12-19
2026-01-05,UXRP,349040.35,VAL,2026-01-03/2026-01-09
2026-01-06,UXRP,379508.8,VAL,2026-01-03/2026-01-09
2026-02-06,UXRP,577379.6,VAL,2026-01-31/2026-02-06
2026-03-16,UXRP,512442.75,VAL,2026-03-14/2026-03-20
2026-04-06,UXRP,524049.15,VAL,2026-04-04/2026-04-10
2025-08-05,VAPE,887153.5,TRAIN,2025-08-02/2025-08-08
2025-07-15,VBIX,176824.25,TRAIN,2025-07-12/2025-07-18
2025-09-16,VCIG,8806008.55,TRAIN,2025-09-13/2025-09-19
2025-10-30,VCIG,1448788.8,TRAIN,2025-10-25/2025-10-31
2026-02-27,VCIG,1290510.7,VAL,2026-02-21/2026-02-27
2026-05-27,VCIG,5691068.15,VAL,2026-05-23/2026-05-29
2025-07-25,VCYT,1019772.35,TRAIN,2025-07-19/2025-07-25
2025-08-07,VCYT,2148919.1,TRAIN,2025-08-02/2025-08-08
2025-08-07,VECO,685680.75,TRAIN,2025-08-02/2025-08-08
2026-05-04,VEEE,3873152.05,VAL,2026-05-02/2026-05-08
2026-05-12,VEEE,1469202.55,VAL,2026-05-09/2026-05-15
