day,symbol,range_high,range_low,open_p,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_close_position,prev_close,gap_pct,prev_day_range_pct,prev_day_close_position,price_vs_20d_high_pct,return_volatility_20d,adv20,trig_m,ssr,limit,filled,nofill,entry,exit,reason,entry_m,exit_m,R,cellC_new
2025-03-19,VSTS,10.4425,9.84,10.37,5.810028929604638,169646.0,1.9945602602139871,0.3485477178423245,10.92,-5.036630036630043,1.373626373626377,0.4000000000000023,-24.63662790697675,2.091940432688719,1695511.35,578,1,9.81048,0,gap_through,,,,,,,0
2025-03-20,LSE,10.88,9.81,10.47,10.219675262655208,69080.0,3.6570942722251103,0.4243925233644846,12.5,-16.239999999999995,30.8792,0.3549314749086762,-30.152969666241937,15.98469227004421,788997.2,605,1,9.78057,0,gap_through,,,,,,,0
2025-03-21,ADTX,9.99,9.1,9.96,8.935742971887555,113006.0,3.525317672683888,0.1123595505617972,10.69,-6.8288119738072846,24.040224508886816,0.1323008677380442,-22.909620043498784,4832.609742528776,95277402.9,575,1,9.0727,1,,9.225,9.99,stop,576.0,648.0,0.7650000000000006,0
2025-03-21,MNSO,19.47,18.5,18.58,5.22066738428417,31869.0,1.1462793466049483,1.0,20.79,-10.630110630110634,4.016354016354021,0.1676646706586831,-15.31449407474933,3.635453194851023,1275530.35,582,1,18.4445,1,,18.37,18.82,eod,583.0,945.0,1.0999999999999979,1
2025-03-21,ROBN,13.23,12.8,12.98,3.3127889060092426,62981.0,1.577027487232214,0.3372093023255806,14.11,-8.008504606661935,10.170092133238844,0.7595818815331007,-54.37609841827767,14.185916433148924,1394343.25,576,0,12.7616,1,,12.8,13.24,stop,577.0,581.0,0.4299999999999997,0
2025-03-24,ADTX,9.25,8.26,9.02,10.975609756097564,50337.0,3.532909499170913,0.3030303030303037,9.63,-6.334371754932515,11.898234683281403,0.5411066503752847,-30.185218151843284,4832.674829917224,81415619.75,583,1,8.23522,1,,8.18,7.25,eod,584.0,944.0,1.0700000000000003,1
2025-03-24,MSTZ,12.9776,12.14,12.5,6.700800000000001,974014.0,2.5675409866870518,0.1423113658070669,13.67,-8.558888076079004,8.698610095098754,0.1681944327642749,-60.2543720190779,15.436876957165696,26654034.15,594,1,12.10358,1,,12.1193,11.11,eod,595.0,945.0,0.8582999999999998,0
2025-03-25,CRMD,8.9,7.71,8.69,13.693901035673193,427302.0,5.37204297119608,0.1921008403361345,10.77,-19.312906220984217,4.634168987929437,0.2185934682428364,-23.233215547703185,4.34718380014296,823356.25,576,1,7.68687,0,gap_through,,,,,,,0
2025-03-25,OKLO,30.28,28.33,28.88,6.75207756232688,1486831.0,2.284386121565841,0.9784615384615376,30.91,-6.567453898414756,9.31737301844064,0.8090277777777777,-25.33087883590634,8.39109283102392,13454164.3,619,0,28.24501,1,,28.15,28.43,eod,620.0,945.0,2.1300000000000026,1
2025-03-27,GME,26.28,25.29,25.865,3.827566209162969,2050799.0,1.9417608014971064,0.4343434343434332,28.36,-8.797602256699582,8.744710860366716,0.419354838709677,-13.204697986577187,3.855410220832858,6782605.05,578,1,25.21413,1,,25.155,21.835,eod,579.0,945.0,1.125,1
2025-03-28,ROBN,13.45,13.04,13.18,3.110773899848256,55846.0,1.4569357552076323,0.6341463414634182,14.1,-6.524822695035461,10.708510638297874,0.3310815285780517,-46.81194511702987,14.028336773008116,1813533.3,581,0,13.00088,1,,13.05,12.55,eod,582.0,945.0,0.3999999999999986,0
2025-03-31,ALP,8.75,8.01,8.6,8.6046511627907,53532.0,2.6840589095835488,0.0,9.6,-10.416666666666668,46.65208333333334,0.1961773768588399,-34.848484848484844,23.39799003744377,1630635.15,576,1,7.98597,1,,7.9999,8.75,stop,577.0,586.0,0.7500999999999998,0
2025-03-31,APLD,5.53,5.312,5.36,4.067164179104477,1098534.0,1.653551901448554,0.3756880733944958,5.72,-6.293706293706284,10.314685314685311,0.4067796610169481,-36.26634958382877,7.604391754654577,22426078.2,586,0,5.296064,1,,5.34,5.53,stop,587.0,685.0,0.1900000000000004,0
2025-03-31,ATON,8.75,8.01,8.6,8.6046511627907,53532.0,2.6840589095835488,0.0,9.6,-10.416666666666668,46.65208333333334,0.1961773768588399,-34.848484848484844,23.39799003744377,1630635.15,576,1,7.98597,1,,7.9999,8.75,stop,577.0,586.0,0.7500999999999998,0
2025-03-31,CAPR,10.88,9.93,10.48,9.064885496183216,119989.0,2.5356636999300624,0.0473684210526314,11.5,-8.869565217391301,7.046956521739142,0.5668805528134251,-35.18862090290662,6.750645640098374,1605374.25,579,1,9.90021,1,,9.87,9.485,eod,580.0,945.0,1.0100000000000016,1
2025-03-31,CONL,13.489,12.8,13.36,5.157185628742516,323412.0,1.4622612336706808,0.1306240928882436,14.14,-5.516265912305524,16.973125884016962,0.0583333333333336,-52.12327539867408,11.600305300674734,6427101.0,575,0,12.7616,1,,12.73,13.489,stop,576.0,609.0,0.7590000000000003,1
2025-03-31,DYN,10.7,10.37,10.7,3.0841121495327117,66334.0,0.7032652793962683,0.1515151515151536,11.45,-6.550218340611353,6.550218340611353,0.2733333333333334,-21.897810218978105,3.51964909314426,1832114.9,577,0,10.33889,1,,10.41,10.7,stop,579.0,869.0,0.2899999999999991,0
2025-03-31,FNGU,12.65,12.115,12.54,4.26634768740032,186223.0,0.9945370109452863,0.0,13.49,-7.042253521126768,11.04521868050408,0.1140939597315435,-37.39109595538492,6.723735565420634,1414669.1,585,1,12.078655,1,,12.035,12.65,stop,586.0,697.0,0.6150000000000002,1
2025-03-31,IONQ,22.27,21.63,21.67,2.953391785879098,935750.0,1.3388221841434738,0.0625000000000041,22.85,-5.164113785557985,7.614879649890584,0.53448275862069,-22.13438735177865,8.4327105290985,22515094.45,581,0,21.56511,1,,21.61,22.27,stop,582.0,593.0,0.6600000000000001,0
2025-03-31,KAZR,10.49,9.61,9.96,8.835341365461854,69685.0,2.7671157898225025,0.9204545454545452,11.29,-11.78033658104516,6.023029229406553,0.2794117647058817,-25.67164179104477,8.261598487712336,1292106.5,579,1,9.58117,0,gap_through,,,,,,,0
2025-03-31,MSTU,5.28,4.98,5.25,5.714285714285711,2782330.0,1.8466898230878857,0.0333333333333326,5.52,-4.89130434782608,25.0,0.014492753623188,-33.79571248423707,14.956736993850496,92346045.0,582,0,4.96506,1,,5.03,5.28,stop,583.0,601.0,0.25,0
2025-03-31,NBIS,21.8,21.06,21.115,3.5046175704475586,950994.0,2.0870109832595083,0.5148648648648638,22.31,-5.356342447333036,14.545047064096822,0.1710323574730353,-36.36226642555757,7.382079790772334,13612129.85,580,0,20.99682,1,,20.9306,21.16,eod,581.0,945.0,0.8694000000000024,1
2025-03-31,NVDX,7.3582,7.155,7.28,2.791208791208789,615500.0,1.1804637967654503,0.1225393700787387,7.93,-8.196721311475404,7.03656998738967,0.1577060931899641,-31.060606060606062,6.51273350411628,16543936.35,580,1,7.133535,1,,7.1,7.3582,stop,581.0,608.0,0.25820000000000043,1
2025-03-31,PLTU,26.07,24.89,25.05,4.7105788423153685,149312.0,1.8803599329821947,0.1499999999999997,28.97,-13.531239212978935,12.77183293061788,0.3162162162162157,-34.42408376963351,11.003216807406805,3959661.3,580,1,24.81533,1,,24.8359,26.07,stop,581.0,601.0,1.2341000000000015,0
2025-03-31,QMCO,13.5,13.01,13.07,3.749043611323644,43488.0,1.3426302171677422,0.2416326530612231,14.15,-7.632508833922262,9.151943462897526,0.0617760617760618,-46.43442622950819,13.352709016034003,2030865.1,575,0,12.97097,1,,13.0,13.5,stop,576.0,597.0,0.5,0
2025-03-31,QURE,11.4,10.1,11.36,11.443661971830991,228473.0,3.681141549374285,0.0076923076923075,12.47,-8.901363271852455,8.660785886126703,0.4351851851851857,-24.114896459585847,4.799726823700523,1086163.75,575,1,10.0697,1,,10.13,10.67,eod,576.0,945.0,1.2699999999999996,0
2025-03-31,RCAT,5.6,5.42,5.465,3.293687099725521,152288.0,1.5617334452368017,0.1388888888888911,5.89,-7.215619694397281,8.12903225806451,0.8538011695906426,-17.523128235311876,6.042544676748475,4072847.85,582,0,5.40374,1,,5.43,5.6,stop,583.0,602.0,0.1699999999999999,0
2025-03-31,RCKT,7.275,6.83,7.21,6.17198335644938,119954.0,1.7920610488704647,0.1348314606741563,7.59,-5.006587615283266,6.06060606060606,0.2391304347826074,-23.46072186836518,3.878718422157217,1578165.65,575,1,6.80951,1,,6.81,6.67,eod,576.0,945.0,0.4650000000000007,0
2025-03-31,ROBN,11.69,11.22,11.41,4.119193689745828,165549.0,1.8221279032515327,0.0638297872340413,12.72,-10.298742138364783,12.264150943396215,0.5320512820512825,-53.954802259887,13.934856529920667,1883295.95,575,1,11.18634,1,,11.19,11.69,stop,576.0,594.0,0.5,0
2025-03-31,SKBL,10.49,9.61,9.96,8.835341365461854,69685.0,2.7671157898225025,0.9204545454545452,11.29,-11.78033658104516,6.023029229406553,0.2794117647058817,-25.67164179104477,8.261598487712336,1292106.5,579,1,9.58117,0,gap_through,,,,,,,0
2025-03-31,SOXL,15.1,14.56,15.07,3.5832780358327745,6138798.0,1.009591735296009,0.0740740740740726,16.03,-5.988771054273243,11.540860885839049,0.1567567567567573,-36.493889591234726,6.9225833315096335,114932419.55,584,0,14.51632,1,,14.45,15.1,stop,585.0,601.0,0.6500000000000004,1
2025-03-31,TSLR,14.14,13.31,13.92,5.96264367816092,418424.0,1.80705082860864,0.1084337349397588,15.64,-10.99744245524297,12.148337595907918,0.1789473684210527,-38.54304635761589,12.026092340452765,4228730.15,585,1,13.27007,1,,13.37,14.17,stop,586.0,602.0,0.7700000000000014,0
2025-03-31,UMAC,6.29,5.95,6.08,5.592105263157892,24770.0,1.565387316159949,0.0294117647058817,6.68,-8.982035928143707,9.272455089820356,0.7749434937035837,-23.809523809523814,8.582341033784921,882100.6,575,1,5.93215,1,,5.945,6.29,stop,576.0,927.0,0.3449999999999997,0
2025-03-31,VERA,25.0,23.695,24.98,5.224179343474779,59732.0,1.0769491836305225,0.0,26.63,-6.196019526849413,3.0980097634247064,0.6848484848484827,-18.2457862870234,2.118842635197995,722739.2,577,1,23.623915,1,,23.805,24.125,eod,578.0,945.0,1.1950000000000005,0
2025-04-01,PHAT,5.91,5.65,5.84,4.452054794520544,56045.0,2.182639338422283,0.1538461538461541,6.27,-6.858054226475276,7.974481658692185,0.2199999999999988,-16.33237822349571,8.242796372351888,1399054.5,576,1,5.633050000000001,0,gap_through,,,,,,,0
2025-04-02,MLGO,20.5,18.75,19.46,8.992805755395683,409230.0,3.752075891682805,0.2857142857142857,22.6,-13.893805309734514,67.16238938053097,0.354358410140526,-39.93827160493827,102.6783231559097,33176967.95,628,1,18.69375,1,,18.6617,18.2488,eod,629.0,945.0,1.8383000000000003,1
2025-04-03,AAL,9.98,9.76,9.975,2.2055137844611594,4517516.0,1.0965997339892353,0.3409090909090947,10.59,-5.807365439093486,5.099150141643069,0.9074074074074062,-28.39195979899497,3.21656774858436,66240851.6,600,0,9.73072,1,,9.755,9.505,eod,601.0,945.0,0.2249999999999996,0
2025-04-03,AAOI,14.87,14.5,14.84,2.493261455525601,271986.0,1.1292984260106946,0.6756756756756771,15.96,-7.0175438596491295,11.65413533834586,0.7473118279569898,-37.38396624472573,11.385168073726206,4601153.5,576,0,14.4565,1,,14.43,14.21,lock,577.0,750.0,0.4399999999999995,1
2025-04-03,AAPU,24.319,23.61,23.88,2.969011725293131,156588.0,1.5043540459153837,0.8715091678420348,28.49,-16.18111618111618,3.4749034749034693,0.6565656565656561,-29.599056603773597,3.8800155701755767,841436.75,579,1,23.53917,1,,23.57,22.79,eod,580.0,945.0,0.7489999999999988,0
2025-04-03,ACMR,22.39,21.59,21.785,3.6722515492311256,103100.0,2.0740918982548364,0.6812500000000016,23.39,-6.861906797776829,3.847798204360832,0.5555555555555565,-28.900130548302872,3.774366758876648,1559813.15,585,0,21.52523,1,,21.51,22.39,stop,586.0,733.0,0.879999999999999,1
2025-04-03,AEHR,7.43,7.22,7.22,2.9085872576177283,19803.0,0.7385313433232523,0.8857142857142856,7.84,-7.908163265306125,6.377551020408164,0.5,-26.4765784114053,4.585931914265947,848169.75,582,0,7.19834,1,,7.21,6.9091,eod,583.0,945.0,0.2199999999999997,0
2025-04-03,AEO,11.61,11.22,11.26,3.463587921847236,366061.0,1.045832426076555,0.7820512820512837,12.65,-10.988142292490124,5.731225296442699,0.8413793103448276,-13.78254211332313,3.843175911298831,7972011.55,589,1,11.18634,0,ssr_no_uptick,,,,,,,0
2025-04-03,AESI,17.672,17.295,17.46,2.159221076746844,32700.0,0.6413113769117529,0.0132625994694934,18.4,-5.108695652173901,4.345652173913052,0.8129064532266098,-8.104779498839463,1.426464820326091,1678829.45,575,0,17.243115000000003,1,,17.25,15.83,eod,576.0,945.0,0.4220000000000006,0
2025-04-03,AIOT,5.19,5.12,5.19,1.3487475915221634,27964.0,0.6796610803718355,0.4285714285714304,5.64,-7.978723404255307,6.737588652482268,0.894736842105263,-18.65203761755485,3.533744992169089,1514764.25,583,0,5.10464,1,,5.105,4.81,eod,584.0,945.0,0.0849999999999999,0
2025-04-03,ALMS,8.72,7.88,8.72,9.633027522935787,52716.0,3.709117211903843,0.1904761904761894,9.84,-11.382113821138203,34.65447154471545,0.8299120234604106,-16.31477927063339,12.250232381391529,1423975.3,577,1,7.85636,1,,7.92,8.72,stop,578.0,620.0,0.8000000000000007,0
2025-04-03,AMZU,27.91,27.36,27.59,1.9934758970641564,88742.0,0.8787542952880576,0.3272727272727263,31.79,-13.211701793016667,10.443535703051277,0.7861445783132528,-22.91142777312098,3.784020353729437,1085558.05,581,1,27.27792,1,,27.2805,26.96575,lock,582.0,697.0,0.6295000000000002,0
2025-04-03,APA,19.78,19.28,19.76,2.530364372469636,356963.0,1.2300956380995085,0.0599999999999951,21.24,-6.967984934086615,2.683615819209041,0.8947368421052592,-8.050255932992076,1.4363985139526156,6826311.1,575,0,19.22216,1,,19.27,17.82,eod,576.0,945.0,0.5100000000000016,0
2025-04-03,ARHS,8.02,7.81,7.99,2.6282853566958693,144559.0,0.7883404470547816,0.1904761904761907,8.82,-9.410430839002268,8.390022675736944,0.5945945945945952,-19.57725213890287,3.427557609495767,2237573.15,578,1,7.786569999999999,0,gap_through,,,,,,,0
2025-04-03,AROC,25.48,25.0401,25.35,1.7353057199211104,27617.0,0.8740916166523758,1.0,27.11,-6.4920693471043815,4.573957949096269,0.943548387096774,-8.483754512635372,2.4059185504433214,1506992.85,612,0,24.9649797,1,,25.01,24.42,eod,613.0,945.0,0.4699999999999988,0
2025-04-03,AS,26.16,25.55,25.705,2.3730791674771425,61456.0,1.1237817006415851,0.1967213114754116,28.36,-9.361777150916788,6.452750352609303,0.9508196721311476,-13.625672043010765,3.010977528800711,3793410.1,606,1,25.47335,1,,25.47,24.655,eod,607.0,945.0,0.6900000000000013,1
2025-04-03,ASPN,6.06,5.85,6.03,3.482587064676616,178020.0,1.1062803857057668,0.8095238095238093,6.42,-6.074766355140183,5.373831775700931,0.8405797101449283,-25.784615384615385,3.2672374876646773,1408781.7,589,0,5.83245,1,,5.83,5.56,eod,590.0,945.0,0.22999999999999954,1
2025-04-03,BE,20.0972,19.11,19.45,5.075578406169673,228065.0,1.44870965484848,0.8002431118314405,21.12,-7.907196969696978,5.681818181818178,0.6166666666666687,-26.68676969468527,4.364437655689827,5901158.3,633,0,19.05267,1,,19.06,19.045,eod,634.0,945.0,1.037200000000002,0
2025-04-03,BTU,12.79,12.4,12.49,3.122497998398709,241944.0,1.3013648190760674,0.5569230769230789,13.29,-6.019563581640323,3.5364936042136863,0.7021276595744661,-16.454849498327754,3.669717174291757,4522763.65,583,0,12.3628,1,,12.3988,11.9,eod,584.0,945.0,0.3911999999999995,0
2025-04-03,CALY,6.37,6.22,6.26,2.396166134185309,72637.0,1.082431369913192,0.3333333333333313,6.73,-6.983655274888568,8.841010401188704,0.957983193277312,-10.122038765254846,3.7898368569375056,2833495.45,578,0,6.20134,1,,6.21,5.965,eod,579.0,945.0,0.1600000000000001,0
2025-04-03,CAPR,9.4311,9.09,9.09,3.752475247524762,32379.0,1.3163576567137136,0.8208736440926375,9.74,-6.6735112936345,7.340862422997945,0.7412587412587405,-38.3728813559322,7.377442214937046,1502488.1,592,0,9.06273,1,,9.125,9.2956,eod,593.0,945.0,0.3061000000000007,0
2025-04-03,CLF,8.049,7.9,7.98,1.867167919799488,958822.0,1.0874131209952276,0.3859060402684534,8.73,-8.59106529209622,10.080183276059564,0.9545454545454556,-24.216524216524206,4.810401717383745,23537733.6,589,0,7.8763,1,,7.8688,7.305,eod,590.0,945.0,0.18019999999999925,1
2025-04-03,CLMT,12.77,12.16,12.2,4.999999999999996,31857.0,1.2266510855317714,0.5245901639344271,13.15,-7.224334600760464,6.8441064638783295,0.6555555555555551,-10.029498525073755,4.695464997500789,1191078.3,591,0,12.12352,0,gap_through,,,,,,,0
2025-04-03,COGT,5.53,5.39,5.39,2.597402597402608,16922.0,0.7818959797656375,1.0,5.72,-5.769230769230771,7.867132867132855,0.5333333333333327,-31.51207115628971,3.818900111319564,1193399.45,634,0,5.37383,1,,5.37,5.53,stop,635.0,814.0,0.16000000000000014,1
2025-04-03,CPRI,18.2,17.38,18.19,4.5079714128642125,209715.0,1.4244401197597991,0.0243902439024384,19.63,-7.335710646968914,4.431991849210397,0.5517241379310344,-20.435657422797643,3.5526696919971097,3611888.05,575,1,17.327859999999998,0,gap_through,,,,,,,0
2025-04-03,CRGY,10.51,10.2,10.51,2.9495718363463417,91179.0,0.9931176625426784,0.2580645161290321,11.18,-5.992844364937388,3.130590339892678,0.8857142857142836,-11.45745577085088,2.0716994694440296,4284354.2,576,0,10.1694,1,,10.22,9.2501,eod,577.0,945.0,0.2899999999999991,0
2025-04-03,CRNC,7.9032,7.71,7.85,2.4611464968152874,43755.0,0.8529116652220707,0.5693581780538318,8.42,-6.769596199524944,10.985748218527323,0.9081081081081072,-27.84926470588236,5.040447198674455,1219554.6,584,0,7.68687,1,,7.67,7.635,eod,585.0,945.0,0.23320000000000007,1
2025-04-03,CWH,15.9,15.37,15.8,3.354430379746842,154581.0,0.8690704394639167,0.1415094339622658,16.78,-5.840286054827177,6.8533969010726965,0.8521739130434797,-15.95699977127538,3.4735102645882434,1752836.3,575,0,15.32389,1,,15.23,14.12,eod,576.0,945.0,0.6699999999999999,1
2025-04-03,CZR,24.82,24.01,24.4,3.319672131147536,339811.0,1.6263259268153345,0.1851851851851837,26.27,-7.118385991625432,6.92805481537876,0.9010989010989012,-19.47194719471948,3.2208526565998685,6014833.3,583,0,23.93797,1,,23.82,23.985,eod,584.0,945.0,1.0,1
2025-04-03,DBRG,8.7991,8.64,8.69,1.8308400460299044,94539.0,1.0788929389213928,0.3771213073538605,9.19,-5.44069640914037,6.583242655059853,0.876033057851238,-18.785046728971963,2.7331027052891868,2661118.65,587,0,8.614080000000001,1,,8.58,8.24,eod,588.0,945.0,0.21909999999999918,1
2025-04-03,DFTX,5.75,5.56,5.62,3.3807829181494733,110991.0,1.2540234754967283,0.8421052631578938,5.97,-5.862646566164149,12.22613065326633,0.8766954377311962,-20.283687943262407,3.6670463505738153,1255844.75,598,0,5.54332,1,,5.59,5.585,eod,600.0,945.0,0.1600000000000001,0
2025-04-03,DNA,5.6892,5.5,5.5,3.4399999999999924,69733.0,0.8020652716685607,0.8456659619450343,5.96,-7.718120805369128,14.1778523489933,0.7218934911242602,-33.49455864570737,5.581398834380889,1270900.6,585,0,5.4835,1,,5.51,5.6892,stop,586.0,738.0,0.1791999999999998,0
2025-04-03,DNLI,13.2434,12.61,12.87,4.9215229215229215,38304.0,1.3709536355116714,1.0,13.74,-6.331877729257649,20.087336244541483,0.605072463768116,-24.160282852091928,5.556339432975248,1470990.5,616,0,12.57217,1,,12.62,12.78,eod,617.0,945.0,0.6234000000000002,0
2025-04-03,EXTR,12.695,12.15,12.29,4.434499593165175,35246.0,1.8613363802092004,0.7522935779816518,13.42,-8.420268256333836,6.0730253353204136,0.7055214723926376,-20.1948051948052,2.5852150172093067,1126025.8,619,0,12.11355,1,,12.11,11.68,eod,620.0,945.0,0.5850000000000009,1
2025-04-03,EYPT,5.12,5.01,5.03,2.186878727634201,46619.0,0.4701659232686123,0.9545454545454556,5.37,-6.331471135940407,9.31098696461825,0.9000000000000004,-33.90275952693823,3.864183948411709,769587.1,582,0,4.99497,1,,4.97,4.965,eod,583.0,945.0,0.15000000000000036,1
2025-04-03,FBL,27.4,27.0,27.16,1.4727540500736325,90979.0,0.7797412241869172,0.5722500000000006,31.24,-13.06017925736235,6.562099871959029,0.5463414634146327,-31.300335909992302,4.929016115100569,980762.1,575,1,26.919,1,,26.8136,27.4,stop,576.0,697.0,0.5863999999999976,1
2025-04-03,FNGU,12.15,11.85,11.87,2.527379949452407,201778.0,0.8872917635216615,0.9166666666666656,14.15,-16.113074204947004,10.353356890459365,0.723549488054608,-33.35204941044357,6.578620915358285,1551218.15,583,1,11.81445,1,,11.85,12.16,stop,584.0,595.0,0.3000000000000007,0
2025-04-03,FNKO,6.51,6.27,6.4,3.750000000000004,40336.0,0.9103705522651636,0.0208333333333365,6.83,-6.295754026354315,4.758418740849197,0.4769230769230774,-42.67801164352888,4.725082838253887,1480814.45,575,0,6.251189999999999,1,,6.268,5.545,eod,576.0,945.0,0.242,0
2025-04-03,FORM,27.78,27.16,27.16,2.2827687776141423,18273.0,0.6365259796522992,0.9516129032258048,28.73,-5.464671075530805,4.681517577445176,0.7137546468401499,-18.85270391395279,2.774797669292832,787468.45,577,0,27.07852,1,,27.175,25.48,eod,580.0,945.0,0.6050000000000004,0
2025-04-03,FOXF,23.85,23.145,23.62,2.9847586790855285,21653.0,1.2068923724292044,0.205673758865247,24.87,-5.026135906714917,7.639726578206668,0.978947368421053,-12.90560471976401,3.102038366307993,617990.2,577,0,23.075565,1,,23.1,20.79,eod,578.0,945.0,0.75,0
