symbol,sig_date,entry_date,exit_date,split,entry,exit,stop,r_pct,why,gross,net,net_daily,net_auction,dvol20_med,gap,vol_ratio,ret5,ret3,on20,sig_close
GH,2026-06-26,2026-06-29,2026-07-06,TEST,150,168.82,139.5,0.07,hold,0.125467,0.122533,0.124867,0.124467,2.75029e+08,0.0186791,7.92029,0.132342,0.140564,0.00781484,149.22
SKWD,2026-06-26,2026-06-29,2026-07-06,TEST,58.34,60.2,54.2562,0.07,hold,0.031882,0.0254944,0.030682,0.030882,1.92343e+07,0.00162458,7.6909,0.170688,0.119327,0.00161899,59.19
MANE,2026-06-26,2026-06-29,2026-07-06,TEST,126.71,122.07,117.84,0.07,hold,-0.0366191,-0.0430067,-0.0378191,-0.0376191,4.87742e+07,-0.0144928,6.97008,0.351763,0.224807,0.0024854,126.89
OPLN,2026-06-26,2026-06-29,2026-07-06,TEST,42.28,41.14,39.3204,0.07,hold,-0.0269631,-0.0333507,-0.0281631,-0.0279631,3.52682e+07,-0.00782031,6.57679,0.126872,0.114286,0.00242065,42.9
HBNC,2026-06-26,2026-06-29,2026-07-06,TEST,20.03,19.94,18.6279,0.07,hold,-0.0044933,-0.0108809,-0.0056933,-0.0054933,1.01861e+07,0.00505555,6.04156,0.049121,0.030996,0.00239081,20.29
PRK,2026-06-26,2026-06-29,2026-07-06,TEST,184,185.08,171.12,0.07,hold,0.00586963,-0.000517973,0.00466963,0.00486963,1.63186e+07,-0.00143152,5.52456,0.0424075,0.0273422,0.00118455,184.11
IRDM,2026-06-29,2026-06-30,2026-07-07,TEST,54.03,51.09,50.2479,0.07,hold,-0.0544142,-0.0573476,-0.0550142,-0.0554142,1.28586e+08,0.189223,4.55116,0.260739,0.291154,0.0125713,54.59
SLS,2026-06-29,2026-06-30,2026-07-01,TEST,15.18,13.27,14.1174,0.07,stop,-0.125823,-0.128757,-0.126423,-0.126823,5.85768e+07,0.0758677,3.64662,0.811254,0.684842,0.00456025,15.45
MYE,2026-06-30,2026-07-01,2026-07-02,TEST,34.82,31.54,32.3826,0.07,stop,-0.0941987,-0.100586,-0.0953987,-0.0951987,1.02689e+07,0.0499028,2.97507,0.264685,0.154676,0.00437714,35.31
RRX,2026-06-30,2026-07-01,2026-07-01,TEST,247.8,229.36,230.454,0.07,stop,-0.0744148,-0.0773482,-0.0750149,-0.0754149,2.12726e+08,0.0304257,2.40374,0.0917133,0.0484638,0.00560404,238.19
TENB,2026-06-30,2026-07-01,2026-07-08,TEST,37.62,39.53,34.9866,0.07,hold,0.0507709,0.0478375,0.0501709,0.0497709,7.27177e+07,0.000447869,2.16031,0.352898,0.344023,-0.00448716,36.88
MSM,2026-07-01,2026-07-02,2026-07-09,TEST,125.35,120.66,116.576,0.07,hold,-0.0374152,-0.0403486,-0.0380152,-0.0384152,8.4198e+07,0.00596893,3.08502,0.0582582,0.0436622,0.00273284,123.34
ASTH,2026-07-01,2026-07-02,2026-07-09,TEST,49.42,46.81,45.9606,0.07,hold,-0.0528126,-0.0592002,-0.0540126,-0.0538126,2.46052e+07,0.00883424,2.38991,0.178377,0.119074,0.00418413,49.81
CON,2026-07-01,2026-07-02,2026-07-09,TEST,30.9,31.4,28.737,0.07,hold,0.0161812,0.00979363,0.0149812,0.0151812,2.55351e+07,0.00268912,2.16624,0.0559369,0.0195494,0.00333313,30.77
FHB,2026-07-01,2026-07-02,2026-07-09,TEST,30.51,30.01,28.3743,0.07,hold,-0.0163881,-0.0227757,-0.0175881,-0.0173881,3.64727e+07,0.00170648,2.06949,0.0431629,0.0223351,0.000559562,30.21
SLDE,2026-07-02,2026-07-06,2026-07-10,TEST,20.83,21.24,19.3719,0.07,hold,0.0196831,0.0132955,0.0184831,0.0186831,1.53687e+07,0.000500202,2.78675,0.176633,0.0770401,0.00685312,21.25
IDA,2026-07-02,2026-07-06,2026-07-10,TEST,154.3,150.65,143.499,0.07,hold,-0.0236553,-0.0265887,-0.0242553,-0.0246553,8.07268e+07,0.00719428,2.36946,0.0330192,0.0155737,0.00231107,154.55
NUTX,2026-07-02,2026-07-06,2026-07-08,TEST,195.8,179.55,182.094,0.07,stop,-0.0829929,-0.0893805,-0.0841928,-0.0839929,1.59648e+07,-0.00498146,2.00772,0.318064,0.172613,0.00447287,196.53
CRNX,2026-07-07,2026-07-08,2026-07-14,TEST,83.52,83.71,77.6736,0.07,hold,0.00227499,-0.00411261,0.00107499,0.00127499,3.38473e+07,0.98858,51.9728,1.26123,1.15951,0.0530703,83.53
TRVI,2026-07-07,2026-07-08,2026-07-10,TEST,19.51,17.84,18.1443,0.07,stop,-0.0855972,-0.0919848,-0.0867972,-0.0865972,4.36956e+07,0.00222838,2.21203,0.0466989,0.107325,0.00482574,19.5
BZH,2026-07-08,2026-07-09,2026-07-15,TEST,31.2,32.73,29.016,0.07,hold,0.0490384,0.0426508,0.0478384,0.0480384,1.09677e+07,0.141502,4.37163,0.105526,0.104738,0.00989688,31.01
PENG,2026-07-08,2026-07-09,2026-07-15,TEST,82.6,72.85,76.818,0.07,stop,-0.118039,-0.120972,-0.118639,-0.119039,2.05035e+08,0.0819646,4.10051,0.0323641,0.276558,0.0119411,78.47
XENE,2026-07-08,2026-07-09,2026-07-15,TEST,70.47,67.71,65.5371,0.07,hold,-0.0391656,-0.042099,-0.0397656,-0.0401656,7.79417e+07,-0.00457627,2.73381,0.15888,0.147474,0.0021683,69.95
PHVS,2026-07-08,2026-07-09,2026-07-15,TEST,35.66,35.16,33.1638,0.07,hold,-0.0140213,-0.0204089,-0.0152213,-0.0150213,1.33693e+07,0,2.13012,0.0388952,0.0609864,0.00494569,35.925
BBIO,2026-07-09,2026-07-10,2026-07-13,TEST,90.81,83.08,84.4533,0.07,stop,-0.0851228,-0.0880562,-0.0857228,-0.0861228,2.01786e+08,0.072386,5.14181,0.210011,0.159743,0.00528579,90.17
WDFC,2026-07-10,2026-07-13,2026-07-17,TEST,266.31,246.79,247.668,0.07,stop,-0.073298,-0.0796856,-0.074498,-0.074298,3.14012e+07,0.220002,6.65161,0.0776147,0.0611256,0.0108277,264.91
EA,2026-07-15,2026-07-16,2026-07-22,TEST,207.51,208.95,192.984,0.07,hold,0.00693941,0.00400601,0.00633941,0.00593941,3.63445e+08,-0.000483871,2.18902,0.011616,0.00416648,0.00111417,207.27
ATAI,2026-07-16,2026-07-17,2026-07-23,TEST,7.085,7.17,6.58905,0.07,hold,0.0119972,0.00560962,0.0107972,0.0109972,4.14044e+07,0.318097,14.8755,0.341463,0.438632,0.0123537,7.15
WTV,2026-07-16,2026-07-17,2026-07-23,TEST,105.38,103.89,98.0034,0.07,hold,-0.0141393,-0.0205269,-0.0153393,-0.0151393,1.10579e+07,0.00181651,5.15425,0.0188971,0.00926363,0.00111647,105.68
CDNA,2026-07-16,2026-07-17,2026-07-23,TEST,37.79,37.61,35.1447,0.0699999,hold,-0.00476319,-0.0111508,-0.00596319,-0.00576319,2.11449e+07,0.223529,4.55812,0.385778,0.402643,0.0119865,40.34
MAN,2026-07-16,2026-07-17,2026-07-23,TEST,52.95,49.95,49.2435,0.07,hold,-0.0566572,-0.0630448,-0.0578572,-0.0576572,4.19591e+07,0.198872,3.77391,0.378436,0.271541,0.0114983,51.65
CHEF,2026-07-16,2026-07-17,2026-07-20,TEST,102.87,95.58,95.6691,0.07,stop,-0.0708662,-0.0772538,-0.0720662,-0.0718662,4.00358e+07,0.00890398,3.72389,0.0546055,0.0504926,0.00208078,102.36
FBNC,2026-07-16,2026-07-17,2026-07-23,TEST,65.74,63.27,61.1382,0.07,hold,-0.0375722,-0.0439598,-0.0387722,-0.0385722,1.53891e+07,0.0049659,2.85977,0.0466182,0.0312986,0.00187569,66.23
JBHT,2026-07-16,2026-07-17,2026-07-23,TEST,296.39,289.37,275.643,0.0699999,hold,-0.0236851,-0.0266185,-0.0242851,-0.0246851,2.64188e+08,0.0713769,2.35675,0.0559075,0.0544523,0.00637825,298.41
NNN,2026-07-16,2026-07-17,2026-07-23,TEST,49.69,48.64,46.2117,0.07,hold,-0.021131,-0.0240644,-0.021731,-0.022131,6.79961e+07,0.00295246,2.31535,0.0582671,0.0392736,0.00277224,49.22
SMG,2026-07-16,2026-07-17,2026-07-23,TEST,73.47,67.53,68.3271,0.07,stop,-0.0808493,-0.0872369,-0.0820493,-0.0818494,4.9355e+07,0.0289749,2.242,0.125977,0.149585,-0.00137206,73.47
SEIC,2026-07-16,2026-07-17,2026-07-23,TEST,99.93,96.73,92.9349,0.07,hold,-0.0320224,-0.0349558,-0.0326224,-0.0330224,5.81204e+07,-0.00448197,2.13381,0.0583764,0.0424205,0.00233258,100.26
UGP,2026-07-16,2026-07-17,2026-07-23,TEST,6.2,6.56,5.766,0.07,hold,0.0580646,0.051677,0.0568646,0.0570646,1.44873e+07,0.00822377,2.04338,0.0740103,0.04,0.00860799,6.24
GPRE,2026-07-17,2026-07-20,2026-07-20,TEST,19.01,16.83,17.6793,0.07,stop,-0.114676,-0.121064,-0.115876,-0.115676,1.76222e+07,0.0244044,3.86839,0.138543,0.123248,-0.000255692,19.23
ETON,2026-07-17,2026-07-20,2026-07-24,TEST,42.49,42.59,39.5157,0.07,hold,0.00235343,-0.00403417,0.00115343,0.00135343,1.56881e+07,0.000806689,2.75871,0.155968,0.128232,0.0016422,42.32
CLMT,2026-07-17,2026-07-20,2026-07-24,TEST,42.75,41.69,39.7575,0.07,hold,-0.0247954,-0.031183,-0.0259954,-0.0257954,2.91938e+07,0.00170398,2.7176,0.0851279,0.0823857,0.00176182,42.83
EXPD,2026-07-17,2026-07-20,2026-07-24,TEST,181.93,175.3,169.195,0.07,hold,-0.0364425,-0.0393759,-0.0370425,-0.0374425,1.9248e+08,-0.00835353,2.17511,0.0626671,0.0256985,0.00339636,182.8
SION,2026-07-17,2026-07-20,2026-07-20,TEST,50.2,45.69,46.686,0.07,stop,-0.0898407,-0.0962282,-0.0910406,-0.0908407,2.0944e+07,-0.0125856,2.10169,0.0909693,0.160131,0.00205431,49.41
TRV,2026-07-17,2026-07-20,2026-07-24,TEST,367.6,387.26,341.868,0.07,hold,0.0534821,0.0505487,0.0528821,0.0524821,5.63259e+08,0.0143272,2.01217,0.0886935,0.0954489,0.00141796,368.98
LXP,2026-07-20,2026-07-21,2026-07-27,TEST,60.9,60.66,56.637,0.07,hold,-0.00394094,-0.0103285,-0.00514094,-0.00494094,2.79714e+07,0.038626,5.24279,0.113042,0.0856378,0.00290052,60.85
XNCR,2026-07-20,2026-07-21,2026-07-27,TEST,18.85,19.86,17.5305,0.07,hold,0.0535809,0.0471933,0.0523809,0.0525809,1.33425e+07,0.00858629,2.79319,0.257353,0.255674,0.000200242,18.81
BANC,2026-07-21,2026-07-22,2026-07-28,TEST,21.84,21.18,20.3112,0.07,hold,-0.0302198,-0.0366074,-0.0314198,-0.0312198,4.66499e+07,0.0148968,3.17706,0.0602233,0.0162942,0.00174524,21.83
SBRA,2026-07-21,2026-07-22,2026-07-28,TEST,22.37,22.26,20.8041,0.07,hold,-0.00491732,-0.00785072,-0.00551732,-0.00591732,6.01512e+07,0.00249994,2.03021,0.115949,0.093254,0.000376692,22.04
BLFS,2026-07-22,2026-07-23,2026-07-29,TEST,31.16,31.5,28.9788,0.07,hold,0.0109115,0.00452386,0.00971146,0.00991146,1.93059e+07,0.0167866,8.97587,0.0686107,0.0686107,0.00207094,31.15
PAG,2026-07-22,2026-07-23,2026-07-29,TEST,211.92,223.44,197.086,0.07,hold,0.0543602,0.0514267,0.0537602,0.0533602,5.37591e+07,0.101491,8.37321,0.0707086,0.0587684,0.00663795,214.57
NVCR,2026-07-23,2026-07-24,2026-07-24,TEST,20.68,17.65,19.2324,0.07,stop,-0.146518,-0.152906,-0.147718,-0.147518,1.85502e+07,0.156069,6.12558,0.217418,0.254078,0.0049134,19.99
THRM,2026-07-23,2026-07-24,2026-07-24,TEST,46.62,42.69,43.3566,0.07,stop,-0.0842986,-0.0906862,-0.0854986,-0.0852986,1.01165e+07,0.0319002,4.86282,0.228387,0.28226,0.00142921,45.61
DGX,2026-07-23,2026-07-24,2026-07-30,TEST,228,234.3,212.04,0.07,hold,0.0276316,0.0246982,0.0270316,0.0266316,1.79035e+08,0.0870228,4.11072,0.0882957,0.0974669,0.00394423,227.9
NVEC,2026-07-23,2026-07-24,2026-07-24,TEST,133.14,117.55,123.82,0.07,stop,-0.117095,-0.123482,-0.118295,-0.118095,2.22165e+07,0.238579,3.1748,0.544419,0.584721,0.0108059,134.21
NSC,2026-07-23,2026-07-24,2026-07-30,TEST,351.59,333.93,326.979,0.07,hold,-0.050229,-0.0531624,-0.050829,-0.051229,2.9231e+08,0.0364417,2.90253,0.0310299,0.0405409,0.00415845,348.55
UNP,2026-07-23,2026-07-24,2026-07-30,TEST,304.49,289.46,283.176,0.07,hold,-0.0493612,-0.0522946,-0.0499612,-0.0503612,7.99187e+08,0.0592699,2.64784,0.0163983,0.0272743,0.00610856,304.33
CSX,2026-07-23,2026-07-24,2026-07-30,TEST,52.77,50.19,49.0761,0.07,hold,-0.0488914,-0.0518248,-0.0494914,-0.0498914,5.56848e+08,0.0406569,2.38271,0.0377284,0.0538815,0.00587762,52.81
OII,2026-07-23,2026-07-24,2026-07-30,TEST,48.26,47.64,44.8818,0.07,hold,-0.0128471,-0.0192347,-0.0140471,-0.0138471,3.86225e+07,0.0493333,2.20816,0.135225,0.121439,0.00588587,48.02
BIP,2026-07-23,2026-07-24,2026-07-30,TEST,41.19,42.39,38.3067,0.07,hold,0.0291333,0.0227457,0.0279333,0.0281333,2.62995e+07,-0.00621116,2.00695,0.0480082,0.0474732,-0.00197055,41.04
WKC,2026-07-24,2026-07-27,2026-07-31,TEST,38.08,39.86,35.4144,0.07,hold,0.0467436,0.040356,0.0455436,0.0457436,3.47403e+07,0.102702,3.91871,0.0449315,0.045791,0.00779135,38.14
DBRG,2026-07-24,2026-07-27,2026-07-31,TEST,15.88,15.87,14.7684,0.07,hold,-0.000629723,-0.00701732,-0.00182972,-0.00162972,3.93189e+07,0.00126255,2.27954,0.00632906,0.00378788,0.000348881,15.9
PKG,2026-07-24,2026-07-27,2026-07-31,TEST,255.53,245.84,237.643,0.07,hold,-0.0379212,-0.0408546,-0.0385212,-0.0389212,1.26836e+08,-0.000555754,2.21923,0.0914747,0.114719,-2.14666e-05,254.39
FBRX,2026-07-27,2026-07-28,2026-08-03,TEST,76.5,76.61,71.145,0.0699999,hold,0.0014379,-0.0049497,0.000237902,0.000437902,2.92237e+07,0.394852,16.7645,0.610865,0.350874,0.0189333,76.5
RNG,2026-07-27,2026-07-28,2026-08-03,TEST,55.24,57.3,51.3732,0.07,hold,0.0372918,0.0343584,0.0366918,0.0362918,6.34946e+07,0.0269095,2.52532,0.318115,0.425916,0.00102858,53.7
ANDG,2026-07-27,2026-07-28,2026-08-03,TEST,47.12,47.68,43.8216,0.07,hold,0.0118846,0.00549697,0.0106846,0.0108846,1.50088e+07,0.0119103,2.14382,0.102395,0.133269,0.00174776,46.94
KNSA,2026-07-28,2026-07-29,2026-07-31,TEST,81.43,74.34,75.7299,0.07,stop,-0.0870687,-0.0934563,-0.0882687,-0.0880687,3.95008e+07,0.102699,4.15271,0.250039,0.259952,0.00310403,79.44
PRK,2026-07-28,2026-07-29,2026-08-04,TEST,207.21,210.1,192.705,0.07,hold,0.0139472,0.00755965,0.0127472,0.0129472,1.61673e+07,0.0440981,4.10606,0.0984503,0.11918,0.00213355,206.97
INCY,2026-07-28,2026-07-29,2026-07-31,TEST,128.87,119.52,119.849,0.07,stop,-0.0725538,-0.0754872,-0.0731538,-0.0735538,1.779e+08,0.00109363,3.64101,0.106823,0.113463,-0.000188798,129.93
FTRE,2026-07-28,2026-07-29,2026-08-04,TEST,19.59,17.99,18.2187,0.07,stop,-0.0816743,-0.0880619,-0.0828743,-0.0826743,1.99995e+07,0.0546875,2.81208,0.155779,0.0615385,0.00483854,20.7
EBC,2026-07-28,2026-07-29,2026-08-04,TEST,23.22,23.39,21.5946,0.07,hold,0.00732124,0.00438784,0.00672124,0.00632124,5.40779e+07,-0.00519484,2.29587,0.0265911,0.041114,0.000260401,23.55
HR,2026-07-28,2026-07-29,2026-08-04,TEST,21.96,20.27,20.4228,0.07,stop,-0.0769581,-0.0798915,-0.0775581,-0.0779581,7.33107e+07,0.0111473,2.2711,0.0186307,0.0345317,0.00227132,21.87
LAD,2026-07-29,2026-07-30,2026-07-31,TEST,420.59,385.42,391.149,0.07,stop,-0.0836206,-0.086554,-0.0842206,-0.0846206,8.08374e+07,0.0519941,6.62546,0.257479,0.253791,0.00554658,427.48
GKOS,2026-07-29,2026-07-30,2026-07-31,TEST,180.22,166.72,167.605,0.07,stop,-0.0749084,-0.0778418,-0.0755084,-0.0759084,1.00787e+08,-0.0107051,4.55689,0.057569,0.052611,-0.000840077,161.66
BAX,2026-07-30,2026-07-31,2026-08-06,TEST,26.92,27.01,25.0356,0.07,hold,0.00334322,0.000409825,0.00274322,0.00234322,1.19356e+08,0.173597,3.94641,0.234425,0.146101,0.0122372,26.75
CORT,2026-07-30,2026-07-31,2026-08-04,TEST,118.11,109.8,109.842,0.07,stop,-0.0703581,-0.0732915,-0.0709581,-0.0713581,1.04303e+08,0.204949,3.84923,0.224084,0.298507,0.00756536,118.32
NEOG,2026-07-30,2026-07-31,2026-08-06,TEST,11.765,11.3,10.9415,0.07,hold,-0.039524,-0.0459116,-0.040724,-0.040524,1.50699e+07,0.117021,2.94251,0.199792,0.234475,0.00414539,11.53
BBVA,2026-07-30,2026-07-31,2026-08-06,TEST,27.73,28.14,25.7889,0.07,hold,0.0147854,0.00839781,0.0135854,0.0137854,2.74866e+07,0.0631334,2.79042,0.0904781,0.0379843,0.00395625,27.6
ARXS,2026-07-30,2026-07-31,2026-08-06,TEST,50.73,57.59,47.1789,0.07,hold,0.135226,0.128838,0.134026,0.134226,2.96794e+07,0.0543913,2.52138,0.148417,0.12391,0.00241943,48.98
SHOO,2026-07-30,2026-07-31,2026-08-06,TEST,48.5,48.26,45.105,0.07,hold,-0.0049485,-0.0113361,-0.0061485,-0.0059485,3.82572e+07,0.0368663,2.3669,0.136374,0.0989087,0.00332396,47.83
ITGR,2026-07-31,2026-08-03,2026-08-07,TEST,125.1,125.27,116.343,0.07,hold,0.00135887,-0.00502873,0.000158867,0.000358867,4.22093e+07,9.91821e-05,5.94403,0.229061,0.207511,-0.000428301,121.21
DXCM,2026-07-31,2026-08-03,2026-08-07,TEST,85.25,84.75,79.2825,0.07,hold,-0.0058651,-0.0087985,-0.0064651,-0.0068651,3.03335e+08,0.0716393,2.70913,0.16648,0.114896,0.00541606,83.45
CDNA,2026-07-31,2026-08-03,2026-08-07,TEST,47.218,46.69,43.9127,0.07,hold,-0.0111822,-0.0175698,-0.0123822,-0.0121822,2.68151e+07,0.115223,2.5048,0.176898,0.222657,0.01207,43.71
CNO,2026-07-31,2026-08-03,2026-08-07,TEST,55.39,55.16,51.5127,0.07,hold,-0.00415236,-0.01054,-0.00535236,-0.00515236,3.4844e+07,0.0766498,2.08206,0.0349427,0.0293348,0.00449511,55.09
ATKR,2026-08-03,2026-08-04,2026-08-10,TEST,93.45,93.75,86.9085,0.07,hold,0.00321031,-0.00317729,0.00201031,0.00221031,2.03853e+07,0.280154,25.7104,0.242529,0.309674,0.0151728,93.55
ELVN,2026-08-03,2026-08-04,2026-08-10,TEST,58.58,59.42,54.4794,0.07,hold,0.0143393,0.00795173,0.0131393,0.0133393,3.68052e+07,0.000729799,3.54604,0.100597,0.0957146,-0.00097065,58.04
LIND,2026-08-03,2026-08-04,2026-08-10,TEST,33.63,33.04,31.2759,0.07,hold,-0.0175439,-0.0239315,-0.0187439,-0.0185439,2.02621e+07,0.0480055,2.61431,0.179067,0.113277,0.000948295,33.12
TFX,2026-08-03,2026-08-04,2026-08-10,TEST,139.2,133,129.456,0.07,hold,-0.0445402,-0.0474736,-0.0451402,-0.0455402,5.55938e+07,0.0112647,2.35706,0.0660053,0.0375047,0.00225115,139.7
ICUI,2026-08-03,2026-08-04,2026-08-10,TEST,171.98,182.42,159.941,0.07,hold,0.0607047,0.0543171,0.0595047,0.0597047,4.31256e+07,0.0191087,2.08503,0.0711012,0.0384916,0.0004273,172.94
BLZE,2026-08-04,2026-08-05,2026-08-06,TEST,19.79,18.11,18.4047,0.07,stop,-0.0848914,-0.091279,-0.0860914,-0.0858914,2.78039e+07,0.293137,5.35398,0.639602,0.566904,0.0176819,19.79
PAY,2026-08-04,2026-08-05,2026-08-05,TEST,43.13,40,40.1109,0.07,stop,-0.0725713,-0.0789589,-0.0737713,-0.0735713,2.75716e+07,0.172654,4.46704,0.306385,0.279036,0.00439299,44.6
ZBRA,2026-08-04,2026-08-05,2026-08-11,TEST,366.4,383.06,340.752,0.07,hold,0.0454694,0.042536,0.0448694,0.0444694,1.6686e+08,0.131875,3.66214,0.296871,0.27813,0.00553384,368.83
UFPT,2026-08-04,2026-08-05,2026-08-11,TEST,328.49,321.91,305.496,0.07,hold,-0.020031,-0.0229644,-0.020631,-0.021031,5.1143e+07,0.140059,3.12195,0.297477,0.312944,0.0066869,334.84
JAZZ,2026-08-04,2026-08-05,2026-08-11,TEST,262.9,247.98,244.497,0.07,hold,-0.0567516,-0.059685,-0.0573516,-0.0577516,1.70364e+08,0.0151442,2.59689,0.0182936,0.0125396,0.000612408,261.62
NSIT,2026-08-04,2026-08-05,2026-08-11,TEST,136.55,150.95,126.992,0.07,hold,0.105456,0.0990683,0.104256,0.104456,4.10106e+07,0.000683546,2.47,0.0998397,0.0742741,0.000733525,137.26
BLMN,2026-08-05,2026-08-06,2026-08-06,TEST,12.15,10.88,11.2995,0.07,stop,-0.104527,-0.110914,-0.105727,-0.105527,1.36968e+07,0.358744,6.61929,0.345062,0.36836,0.0183611,11.85
PRAX,2026-08-06,2026-08-07,2026-08-13,TEST,372.26,368.46,346.202,0.07,hold,-0.010208,-0.0131414,-0.010808,-0.011208,9.75557e+07,0.0978605,4.70001,0.202794,0.211613,0.00293454,370.16
VAC,2026-08-06,2026-08-07,2026-08-10,TEST,126.79,113.24,117.915,0.07,stop,-0.10687,-0.113257,-0.10807,-0.10787,3.65202e+07,0.0887065,4.69118,0.278307,0.280801,0.00666956,124.75
IOVA,2026-08-06,2026-08-07,2026-08-13,TEST,6.57,6.52,6.1101,0.07,hold,-0.00761038,-0.0105438,-0.00821038,-0.00861038,6.4039e+07,0.370968,4.4957,0.324094,0.439166,0.0159811,6.21
GCT,2026-08-06,2026-08-07,2026-08-13,TEST,52.48,53.23,48.8064,0.07,hold,0.0142912,0.00790357,0.0130912,0.0132912,2.58295e+07,0.0380622,4.14219,0.241412,0.165999,-0.000943315,52.4
RELY,2026-08-06,2026-08-07,2026-08-10,TEST,25.88,23.14,24.0684,0.07,stop,-0.105873,-0.108807,-0.106473,-0.106873,5.60799e+07,0.0793519,3.16731,0.105757,0.0813178,0.00406165,25.93
ALNT,2026-08-06,2026-08-07,2026-08-13,TEST,111.71,109.68,103.89,0.07,hold,-0.018172,-0.0245596,-0.019372,-0.019172,1.96693e+07,0.107239,2.72216,0.28999,0.233884,0.0101682,111.21
CENTA,2026-08-06,2026-08-07,2026-08-13,TEST,39.61,38.57,36.8373,0.07,hold,-0.026256,-0.0326436,-0.027456,-0.027256,1.01308e+07,-0.001297,2.72011,0.0661764,0.0631055,0.00100545,40.6
QNST,2026-08-07,2026-08-10,2026-08-14,TEST,21.825,20.5,20.2973,0.07,hold,-0.0607103,-0.0670979,-0.0619103,-0.0617102,1.09891e+07,0.293692,7.343,0.36,0.348688,0.0121696,21.08
CRSR,2026-08-07,2026-08-10,2026-08-10,TEST,14.86,13.71,13.8198,0.07,stop,-0.0773889,-0.0837765,-0.0785889,-0.0783889,1.43865e+07,0.195287,6.12359,0.352498,0.262093,0.0147994,14.35
HALO,2026-08-07,2026-08-10,2026-08-14,TEST,102.67,98.66,95.4831,0.07,hold,-0.0390571,-0.0419905,-0.0396571,-0.0400571,1.30115e+08,0.0494403,4.55293,0.249334,0.238976,0.00305729,103.12
ABNB,2026-08-07,2026-08-10,2026-08-14,TEST,178.69,184.06,166.182,0.07,hold,0.0300521,0.0271187,0.0294521,0.0290521,4.71939e+08,0.086125,4.37408,0.175224,0.187767,0.00569419,178.07
HZO,2026-08-10,2026-08-11,2026-08-17,TEST,52.01,52.25,48.3693,0.07,hold,0.00461447,-0.00177313,0.00341447,0.00361447,1.02117e+07,0.454176,24.8986,0.484055,0.446974,0.0204319,52.12
ABCL,2026-08-10,2026-08-11,2026-08-17,TEST,9.42,11.2,8.7606,0.07,hold,0.18896,0.182572,0.18776,0.18796,2.79997e+07,0.264069,9.20475,0.602058,0.577703,0.0150773,9.34
NESR,2026-08-10,2026-08-11,2026-08-17,TEST,35.76,35.78,33.2568,0.07,hold,0.00055933,-0.00582827,-0.00064067,-0.00044067,4.71671e+07,0.102688,5.17683,0.288337,0.271403,0.0111118,35.79
HP,2026-08-10,2026-08-11,2026-08-17,TEST,41.66,44.72,38.7438,0.07,hold,0.0734518,0.0670642,0.0722518,0.0724518,3.47539e+07,0.028302,3.3998,0.225703,0.258113,0.00835834,41.87
LFST,2026-08-10,2026-08-11,2026-08-17,TEST,11.79,12.55,10.9647,0.07,hold,0.0644615,0.0580739,0.0632615,0.0634615,3.13573e+07,0.000922561,3.20341,0.129032,0.147541,0.00646085,11.9
BMRN,2026-08-10,2026-08-11,2026-08-17,TEST,69.5,66.64,64.635,0.07,hold,-0.0411511,-0.0440845,-0.0417511,-0.0421511,9.70406e+07,0.00650358,2.72034,0.148096,0.149725,0.00392988,68.88
P,2026-08-10,2026-08-11,2026-08-17,TEST,105.67,116.99,98.2731,0.07,hold,0.107126,0.104193,0.106526,0.106126,1.74234e+08,0.0409771,2.21467,0.22261,0.17005,0.00295664,97.98
CLMT,2026-08-10,2026-08-11,2026-08-17,TEST,45.88,48.35,42.6684,0.07,hold,0.053836,0.0509026,0.053236,0.052836,5.03397e+07,0.00379944,2.06844,0.0731651,0.129409,0.00403922,45.47
CIB,2026-08-11,2026-08-12,2026-08-18,TEST,98.33,97.65,91.4469,0.07,hold,-0.00691551,-0.0133031,-0.00811551,-0.00791551,2.56454e+07,0.0822127,2.75006,0.088879,0.0859834,0.00792732,98.01
RDVT,2026-08-11,2026-08-12,2026-08-18,TEST,72.81,68.19,67.7133,0.07,hold,-0.0634528,-0.0698404,-0.0646528,-0.0644528,1.18909e+07,0.043412,2.12017,0.0213681,0.0582466,-0.000373718,71.22
ARMK,2026-08-11,2026-08-12,2026-08-18,TEST,60.82,60.5,56.5626,0.07,hold,-0.00526142,-0.00819482,-0.00586142,-0.00626142,1.30277e+08,0.0761085,2.09721,0.0755959,0.0738767,0.00443089,60.47
HRB,2026-08-12,2026-08-13,2026-08-17,TEST,54.22,50.13,50.4246,0.07,stop,-0.0754334,-0.0783668,-0.0760334,-0.0764334,7.94175e+07,0.167774,4.00904,0.180907,0.172981,0.00664402,54.18
TBBB,2026-08-13,2026-08-14,2026-08-20,TEST,48.82,49.77,45.4026,0.07,hold,0.0194592,0.0130716,0.0182592,0.0184592,1.97729e+07,0.0815603,6.51468,0.209737,0.210332,0.00706123,49.2
AVAH,2026-08-13,2026-08-14,2026-08-20,TEST,11.91,12.97,11.0763,0.07,hold,0.0890008,0.0826132,0.0878008,0.0880008,1.66322e+07,0.114917,5.20265,0.212674,0.193446,0.00333724,11.29
ANRO,2026-08-13,2026-08-14,2026-08-20,TEST,31.77,34.25,29.5461,0.07,hold,0.0780611,0.0716735,0.0768611,0.0770611,1.09557e+07,0.0281014,2.44237,0.134528,0.141746,0.00144232,32.3
